Station_ID,Date_Time,solar_radiation_set_1
,,W/m**2
E3644,09/03/2021 23:08 CDT,0
E3644,09/03/2021 23:13 CDT,0
E3644,09/03/2021 23:18 CDT,0
E3644,09/03/2021 23:23 CDT,0
E3644,09/03/2021 23:28 CDT,0
E3644,09/03/2021 23:33 CDT,0
E3644,09/03/2021 23:38 CDT,0
E3644,09/03/2021 23:43 CDT,0
E3644,09/03/2021 23:48 CDT,0
E3644,09/03/2021 23:53 CDT,0
E3644,09/03/2021 23:58 CDT,0
E3644,09/04/2021 00:03 CDT,0
E3644,09/04/2021 00:08 CDT,0
E3644,09/04/2021 00:13 CDT,0
E3644,09/04/2021 00:18 CDT,0
E3644,09/04/2021 00:23 CDT,0
E3644,09/04/2021 00:28 CDT,0
E3644,09/04/2021 00:33 CDT,0
E3644,09/04/2021 00:38 CDT,0
E3644,09/04/2021 00:43 CDT,0
E3644,09/04/2021 00:48 CDT,0
E3644,09/04/2021 00:53 CDT,0
E3644,09/04/2021 00:58 CDT,0
E3644,09/04/2021 01:03 CDT,0
E3644,09/04/2021 01:08 CDT,0
E3644,09/04/2021 01:13 CDT,0
E3644,09/04/2021 01:18 CDT,0
E3644,09/04/2021 01:23 CDT,0
E3644,09/04/2021 01:28 CDT,0
E3644,09/04/2021 01:33 CDT,0
E3644,09/04/2021 01:38 CDT,0
E3644,09/04/2021 01:43 CDT,0
E3644,09/04/2021 01:48 CDT,0
E3644,09/04/2021 01:53 CDT,0
E3644,09/04/2021 01:58 CDT,0
E3644,09/04/2021 02:03 CDT,0
E3644,09/04/2021 02:08 CDT,0
E3644,09/04/2021 02:13 CDT,0
E3644,09/04/2021 02:18 CDT,0
E3644,09/04/2021 02:23 CDT,0
E3644,09/04/2021 02:28 CDT,0
E3644,09/04/2021 02:33 CDT,0
E3644,09/04/2021 02:38 CDT,0
E3644,09/04/2021 02:43 CDT,0
E3644,09/04/2021 02:48 CDT,0
E3644,09/04/2021 02:53 CDT,0
E3644,09/04/2021 02:58 CDT,0
E3644,09/04/2021 03:03 CDT,0
E3644,09/04/2021 03:08 CDT,0
E3644,09/04/2021 03:13 CDT,0
E3644,09/04/2021 03:18 CDT,0
E3644,09/04/2021 03:23 CDT,0
E3644,09/04/2021 03:28 CDT,0
E3644,09/04/2021 03:33 CDT,0
E3644,09/04/2021 03:38 CDT,0
E3644,09/04/2021 03:43 CDT,0
E3644,09/04/2021 03:48 CDT,0
E3644,09/04/2021 03:53 CDT,0
E3644,09/04/2021 03:58 CDT,0
E3644,09/04/2021 04:03 CDT,0
E3644,09/04/2021 04:08 CDT,0
E3644,09/04/2021 04:13 CDT,0
E3644,09/04/2021 04:18 CDT,0
E3644,09/04/2021 04:23 CDT,0
E3644,09/04/2021 04:28 CDT,0
E3644,09/04/2021 04:33 CDT,0
E3644,09/04/2021 04:38 CDT,0
E3644,09/04/2021 04:43 CDT,0
E3644,09/04/2021 04:48 CDT,0
E3644,09/04/2021 04:53 CDT,0
E3644,09/04/2021 04:58 CDT,0
E3644,09/04/2021 05:03 CDT,0
E3644,09/04/2021 05:08 CDT,0
E3644,09/04/2021 05:13 CDT,0
E3644,09/04/2021 05:18 CDT,0
E3644,09/04/2021 05:23 CDT,0
E3644,09/04/2021 05:28 CDT,0
E3644,09/04/2021 05:33 CDT,0
E3644,09/04/2021 05:38 CDT,0
E3644,09/04/2021 05:43 CDT,0
E3644,09/04/2021 05:48 CDT,0
E3644,09/04/2021 05:53 CDT,0
E3644,09/04/2021 05:58 CDT,0
E3644,09/04/2021 06:03 CDT,0
E3644,09/04/2021 06:08 CDT,0
E3644,09/04/2021 06:13 CDT,0
E3644,09/04/2021 06:18 CDT,0
E3644,09/04/2021 06:23 CDT,0
E3644,09/04/2021 06:28 CDT,0
E3644,09/04/2021 06:33 CDT,0
E3644,09/04/2021 06:38 CDT,0
E3644,09/04/2021 06:43 CDT,0
E3644,09/04/2021 06:48 CDT,0
E3644,09/04/2021 06:53 CDT,0
E3644,09/04/2021 06:58 CDT,0
E3644,09/04/2021 07:03 CDT,0
E3644,09/04/2021 07:08 CDT,0
E3644,09/04/2021 07:13 CDT,0
E3644,09/04/2021 07:18 CDT,0
E3644,09/04/2021 07:23 CDT,0
E3644,09/04/2021 07:28 CDT,7
E3644,09/04/2021 07:33 CDT,12
E3644,09/04/2021 07:38 CDT,25
E3644,09/04/2021 07:43 CDT,37
E3644,09/04/2021 07:48 CDT,58
E3644,09/04/2021 07:53 CDT,69
E3644,09/04/2021 07:58 CDT,40
E3644,09/04/2021 08:03 CDT,100
E3644,09/04/2021 08:08 CDT,123
E3644,09/04/2021 08:13 CDT,47
E3644,09/04/2021 08:18 CDT,65
E3644,09/04/2021 08:23 CDT,62
E3644,09/04/2021 08:28 CDT,65
E3644,09/04/2021 08:33 CDT,76
E3644,09/04/2021 08:38 CDT,104
E3644,09/04/2021 08:43 CDT,141
E3644,09/04/2021 08:48 CDT,141
E3644,09/04/2021 08:53 CDT,149
E3644,09/04/2021 08:58 CDT,160
E3644,09/04/2021 09:03 CDT,163
E3644,09/04/2021 09:08 CDT,190
E3644,09/04/2021 09:13 CDT,216
E3644,09/04/2021 09:18 CDT,283
E3644,09/04/2021 09:23 CDT,202
E3644,09/04/2021 09:28 CDT,536
E3644,09/04/2021 09:33 CDT,543
E3644,09/04/2021 09:38 CDT,548
E3644,09/04/2021 09:43 CDT,552
E3644,09/04/2021 09:48 CDT,554
E3644,09/04/2021 09:53 CDT,181
E3644,09/04/2021 09:58 CDT,239
E3644,09/04/2021 10:03 CDT,274
E3644,09/04/2021 10:08 CDT,302
E3644,09/04/2021 10:13 CDT,258
E3644,09/04/2021 10:18 CDT,260
E3644,09/04/2021 10:23 CDT,262
E3644,09/04/2021 10:28 CDT,262
E3644,09/04/2021 10:33 CDT,271
E3644,09/04/2021 10:38 CDT,285
E3644,09/04/2021 10:43 CDT,279
E3644,09/04/2021 10:48 CDT,292
E3644,09/04/2021 10:53 CDT,260
E3644,09/04/2021 10:58 CDT,234
E3644,09/04/2021 11:03 CDT,308
E3644,09/04/2021 11:08 CDT,814
E3644,09/04/2021 11:13 CDT,831
E3644,09/04/2021 11:18 CDT,916
E3644,09/04/2021 11:23 CDT,687
E3644,09/04/2021 11:28 CDT,962
E3644,09/04/2021 11:33 CDT,1020
E3644,09/04/2021 11:39 CDT,388
E3644,09/04/2021 11:43 CDT,865
E3644,09/04/2021 11:48 CDT,650
E3644,09/04/2021 11:53 CDT,944
E3644,09/04/2021 11:58 CDT,445
E3644,09/04/2021 12:03 CDT,487
E3644,09/04/2021 12:08 CDT,958
E3644,09/04/2021 12:13 CDT,904
E3644,09/04/2021 12:18 CDT,1013
E3644,09/04/2021 12:23 CDT,352
E3644,09/04/2021 12:28 CDT,960
E3644,09/04/2021 12:33 CDT,399
E3644,09/04/2021 12:38 CDT,1062
E3644,09/04/2021 12:43 CDT,956
E3644,09/04/2021 12:48 CDT,1069
E3644,09/04/2021 12:53 CDT,501
E3644,09/04/2021 12:58 CDT,508
E3644,09/04/2021 13:03 CDT,1032
E3644,09/04/2021 13:08 CDT,376
E3644,09/04/2021 13:13 CDT,976
E3644,09/04/2021 13:18 CDT,919
E3644,09/04/2021 13:23 CDT,914
E3644,09/04/2021 13:33 CDT,868
E3644,09/04/2021 13:38 CDT,861
E3644,09/04/2021 13:43 CDT,872
E3644,09/04/2021 13:48 CDT,877
E3644,09/04/2021 13:53 CDT,828
E3644,09/04/2021 13:58 CDT,870
E3644,09/04/2021 14:03 CDT,858
E3644,09/04/2021 14:09 CDT,861
E3644,09/04/2021 14:13 CDT,824
E3644,09/04/2021 14:18 CDT,863
E3644,09/04/2021 14:23 CDT,840
E3644,09/04/2021 14:28 CDT,849
E3644,09/04/2021 14:33 CDT,846
E3644,09/04/2021 14:38 CDT,837
E3644,09/04/2021 14:43 CDT,837
E3644,09/04/2021 14:48 CDT,842
E3644,09/04/2021 14:53 CDT,840
E3644,09/04/2021 14:58 CDT,840
E3644,09/04/2021 15:03 CDT,833
E3644,09/04/2021 15:08 CDT,200
E3644,09/04/2021 15:13 CDT,236
E3644,09/04/2021 15:18 CDT,638
E3644,09/04/2021 15:23 CDT,348
E3644,09/04/2021 15:28 CDT,221
E3644,09/04/2021 15:33 CDT,193
E3644,09/04/2021 15:38 CDT,172
E3644,09/04/2021 15:43 CDT,188
E3644,09/04/2021 15:48 CDT,260
E3644,09/04/2021 15:53 CDT,283
E3644,09/04/2021 15:58 CDT,253
E3644,09/04/2021 16:03 CDT,272
E3644,09/04/2021 16:08 CDT,255
E3644,09/04/2021 16:13 CDT,264
E3644,09/04/2021 16:18 CDT,202
E3644,09/04/2021 16:23 CDT,213
E3644,09/04/2021 16:28 CDT,211
E3644,09/04/2021 16:33 CDT,346
E3644,09/04/2021 16:38 CDT,547
E3644,09/04/2021 16:43 CDT,563
E3644,09/04/2021 16:48 CDT,190
E3644,09/04/2021 16:53 CDT,554
E3644,09/04/2021 16:58 CDT,276
E3644,09/04/2021 17:03 CDT,353
E3644,09/04/2021 17:08 CDT,631
E3644,09/04/2021 17:13 CDT,587
E3644,09/04/2021 17:18 CDT,241
E3644,09/04/2021 17:23 CDT,193
E3644,09/04/2021 17:28 CDT,153
E3644,09/04/2021 17:33 CDT,160
E3644,09/04/2021 17:38 CDT,174
E3644,09/04/2021 17:43 CDT,142
E3644,09/04/2021 17:48 CDT,167
E3644,09/04/2021 17:53 CDT,151
E3644,09/04/2021 17:58 CDT,146
E3644,09/04/2021 18:03 CDT,148
E3644,09/04/2021 18:08 CDT,146
E3644,09/04/2021 18:13 CDT,127
E3644,09/04/2021 18:18 CDT,130
E3644,09/04/2021 18:23 CDT,105
E3644,09/04/2021 18:28 CDT,79
E3644,09/04/2021 18:33 CDT,63
E3644,09/04/2021 18:38 CDT,54
E3644,09/04/2021 18:43 CDT,54
E3644,09/04/2021 18:48 CDT,56
E3644,09/04/2021 18:53 CDT,53
E3644,09/04/2021 18:58 CDT,54
E3644,09/04/2021 19:03 CDT,54
E3644,09/04/2021 19:08 CDT,51
E3644,09/04/2021 19:13 CDT,54
E3644,09/04/2021 19:18 CDT,51
E3644,09/04/2021 19:23 CDT,42
E3644,09/04/2021 19:28 CDT,33
E3644,09/04/2021 19:33 CDT,25
E3644,09/04/2021 19:38 CDT,14
E3644,09/04/2021 19:43 CDT,7
E3644,09/04/2021 19:48 CDT,0
E3644,09/04/2021 19:53 CDT,0
E3644,09/04/2021 19:58 CDT,0
E3644,09/04/2021 20:03 CDT,0
E3644,09/04/2021 20:08 CDT,0
E3644,09/04/2021 20:13 CDT,0
E3644,09/04/2021 20:18 CDT,0
E3644,09/04/2021 20:23 CDT,0
E3644,09/04/2021 20:28 CDT,0
E3644,09/04/2021 20:33 CDT,0
E3644,09/04/2021 20:38 CDT,0
E3644,09/04/2021 20:43 CDT,0
E3644,09/04/2021 20:48 CDT,0
E3644,09/04/2021 20:53 CDT,0
E3644,09/04/2021 20:58 CDT,0
E3644,09/04/2021 21:03 CDT,0
E3644,09/04/2021 21:08 CDT,0
E3644,09/04/2021 21:13 CDT,0
E3644,09/04/2021 21:18 CDT,0
E3644,09/04/2021 21:23 CDT,0
E3644,09/04/2021 21:28 CDT,0
E3644,09/04/2021 21:33 CDT,0
E3644,09/04/2021 21:38 CDT,0
E3644,09/04/2021 21:43 CDT,0
E3644,09/04/2021 21:48 CDT,0
E3644,09/04/2021 21:53 CDT,0
E3644,09/04/2021 21:58 CDT,0
E3644,09/04/2021 22:03 CDT,0
E3644,09/04/2021 22:08 CDT,0
E3644,09/04/2021 22:13 CDT,0
E3644,09/04/2021 22:18 CDT,0
E3644,09/04/2021 22:23 CDT,0
E3644,09/04/2021 22:28 CDT,0
E3644,09/04/2021 22:33 CDT,0
E3644,09/04/2021 22:38 CDT,0
E3644,09/04/2021 22:43 CDT,0
E3644,09/04/2021 22:48 CDT,0
E3644,09/04/2021 22:53 CDT,0
E3644,09/04/2021 22:58 CDT,0
E3644,09/04/2021 23:03 CDT,0
E3644,09/04/2021 23:08 CDT,0
E3644,09/04/2021 23:13 CDT,0
E3644,09/04/2021 23:18 CDT,0
E3644,09/04/2021 23:23 CDT,0
E3644,09/04/2021 23:28 CDT,0
E3644,09/04/2021 23:33 CDT,0
E3644,09/04/2021 23:38 CDT,0
E3644,09/04/2021 23:43 CDT,0
E3644,09/04/2021 23:48 CDT,0
E3644,09/04/2021 23:53 CDT,0
E3644,09/04/2021 23:58 CDT,0
E3644,09/05/2021 00:03 CDT,0
E3644,09/05/2021 00:08 CDT,0
E3644,09/05/2021 00:13 CDT,0
E3644,09/05/2021 00:18 CDT,0
E3644,09/05/2021 00:23 CDT,0
E3644,09/05/2021 00:28 CDT,0
E3644,09/05/2021 00:33 CDT,0
E3644,09/05/2021 00:38 CDT,0
E3644,09/05/2021 00:43 CDT,0
E3644,09/05/2021 00:48 CDT,0
E3644,09/05/2021 00:53 CDT,0
E3644,09/05/2021 00:58 CDT,0
E3644,09/05/2021 01:03 CDT,0
E3644,09/05/2021 01:08 CDT,0
E3644,09/05/2021 01:13 CDT,0
E3644,09/05/2021 01:18 CDT,0
E3644,09/05/2021 01:23 CDT,0
E3644,09/05/2021 01:28 CDT,0
E3644,09/05/2021 01:33 CDT,0
E3644,09/05/2021 01:38 CDT,0
E3644,09/05/2021 01:43 CDT,0
E3644,09/05/2021 01:48 CDT,0
E3644,09/05/2021 01:53 CDT,0
E3644,09/05/2021 01:58 CDT,0
E3644,09/05/2021 02:03 CDT,0
E3644,09/05/2021 02:08 CDT,0
E3644,09/05/2021 02:13 CDT,0
E3644,09/05/2021 02:18 CDT,0
E3644,09/05/2021 02:23 CDT,0
E3644,09/05/2021 02:28 CDT,0
E3644,09/05/2021 02:33 CDT,0
E3644,09/05/2021 02:38 CDT,0
E3644,09/05/2021 02:43 CDT,0
E3644,09/05/2021 02:48 CDT,0
E3644,09/05/2021 02:53 CDT,0
E3644,09/05/2021 02:58 CDT,0
E3644,09/05/2021 03:03 CDT,0
E3644,09/05/2021 03:08 CDT,0
E3644,09/05/2021 03:13 CDT,0
E3644,09/05/2021 03:18 CDT,0
E3644,09/05/2021 03:23 CDT,0
E3644,09/05/2021 03:28 CDT,0
E3644,09/05/2021 03:33 CDT,0
E3644,09/05/2021 03:38 CDT,0
E3644,09/05/2021 03:43 CDT,0
E3644,09/05/2021 03:48 CDT,0
E3644,09/05/2021 03:53 CDT,0
E3644,09/05/2021 03:58 CDT,0
E3644,09/05/2021 04:03 CDT,0
E3644,09/05/2021 04:08 CDT,0
E3644,09/05/2021 04:13 CDT,0
E3644,09/05/2021 04:18 CDT,0
E3644,09/05/2021 04:23 CDT,0
E3644,09/05/2021 04:28 CDT,0
E3644,09/05/2021 04:33 CDT,0
E3644,09/05/2021 04:38 CDT,0
E3644,09/05/2021 04:43 CDT,0
E3644,09/05/2021 04:48 CDT,0
E3644,09/05/2021 04:53 CDT,0
E3644,09/05/2021 04:58 CDT,0
E3644,09/05/2021 05:03 CDT,0
E3644,09/05/2021 05:08 CDT,0
E3644,09/05/2021 05:18 CDT,0
E3644,09/05/2021 05:23 CDT,0
E3644,09/05/2021 05:28 CDT,0
E3644,09/05/2021 05:33 CDT,0
E3644,09/05/2021 05:39 CDT,0
E3644,09/05/2021 05:43 CDT,0
E3644,09/05/2021 05:48 CDT,0
E3644,09/05/2021 05:53 CDT,0
E3644,09/05/2021 05:58 CDT,0
E3644,09/05/2021 06:03 CDT,0
E3644,09/05/2021 06:13 CDT,0
E3644,09/05/2021 06:18 CDT,0
E3644,09/05/2021 06:23 CDT,0
E3644,09/05/2021 06:28 CDT,0
E3644,09/05/2021 06:34 CDT,0
E3644,09/05/2021 06:38 CDT,0
E3644,09/05/2021 06:43 CDT,0
E3644,09/05/2021 06:48 CDT,0
E3644,09/05/2021 06:53 CDT,0
E3644,09/05/2021 06:58 CDT,0
E3644,09/05/2021 07:03 CDT,0
E3644,09/05/2021 07:08 CDT,0
E3644,09/05/2021 07:13 CDT,0
E3644,09/05/2021 07:18 CDT,0
E3644,09/05/2021 07:23 CDT,0
E3644,09/05/2021 07:28 CDT,0
E3644,09/05/2021 07:33 CDT,5
E3644,09/05/2021 07:38 CDT,11
E3644,09/05/2021 07:43 CDT,14
E3644,09/05/2021 07:48 CDT,18
E3644,09/05/2021 07:53 CDT,23
E3644,09/05/2021 07:58 CDT,28
E3644,09/05/2021 08:08 CDT,44
E3644,09/05/2021 08:13 CDT,49
E3644,09/05/2021 08:18 CDT,49
E3644,09/05/2021 08:23 CDT,49
E3644,09/05/2021 08:28 CDT,53
E3644,09/05/2021 08:33 CDT,60
E3644,09/05/2021 08:38 CDT,63
E3644,09/05/2021 08:43 CDT,77
E3644,09/05/2021 08:48 CDT,113
E3644,09/05/2021 08:53 CDT,135
E3644,09/05/2021 08:58 CDT,156
E3644,09/05/2021 09:03 CDT,167
E3644,09/05/2021 09:08 CDT,262
E3644,09/05/2021 09:13 CDT,392
E3644,09/05/2021 09:18 CDT,178
E3644,09/05/2021 09:23 CDT,172
E3644,09/05/2021 09:28 CDT,160
E3644,09/05/2021 09:33 CDT,200
E3644,09/05/2021 09:38 CDT,209
E3644,09/05/2021 09:43 CDT,192
E3644,09/05/2021 09:48 CDT,200
E3644,09/05/2021 09:53 CDT,220
E3644,09/05/2021 09:58 CDT,265
E3644,09/05/2021 10:03 CDT,364
E3644,09/05/2021 10:08 CDT,559
E3644,09/05/2021 10:13 CDT,763
E3644,09/05/2021 10:23 CDT,439
E3644,09/05/2021 10:28 CDT,504
E3644,09/05/2021 10:33 CDT,501
E3644,09/05/2021 10:38 CDT,758
E3644,09/05/2021 10:43 CDT,568
E3644,09/05/2021 10:48 CDT,993
E3644,09/05/2021 10:53 CDT,944
E3644,09/05/2021 10:58 CDT,889
E3644,09/05/2021 11:03 CDT,561
E3644,09/05/2021 11:08 CDT,455
E3644,09/05/2021 11:13 CDT,605
E3644,09/05/2021 11:18 CDT,673
E3644,09/05/2021 11:23 CDT,487
E3644,09/05/2021 11:28 CDT,494
E3644,09/05/2021 11:33 CDT,596
E3644,09/05/2021 11:38 CDT,686
E3644,09/05/2021 11:43 CDT,807
E3644,09/05/2021 11:48 CDT,1005
E3644,09/05/2021 11:53 CDT,682
E3644,09/05/2021 11:58 CDT,694
E3644,09/05/2021 12:03 CDT,485
E3644,09/05/2021 12:08 CDT,499
E3644,09/05/2021 12:13 CDT,504
E3644,09/05/2021 12:18 CDT,534
E3644,09/05/2021 12:23 CDT,527
E3644,09/05/2021 12:28 CDT,640
E3644,09/05/2021 12:33 CDT,513
E3644,09/05/2021 12:38 CDT,591
E3644,09/05/2021 12:43 CDT,601
E3644,09/05/2021 12:48 CDT,508
E3644,09/05/2021 12:53 CDT,408
E3644,09/05/2021 12:58 CDT,350
E3644,09/05/2021 13:03 CDT,334
E3644,09/05/2021 13:08 CDT,299
E3644,09/05/2021 13:13 CDT,323
E3644,09/05/2021 13:18 CDT,336
E3644,09/05/2021 13:23 CDT,350
E3644,09/05/2021 13:28 CDT,380
E3644,09/05/2021 13:33 CDT,415
E3644,09/05/2021 13:43 CDT,422
E3644,09/05/2021 13:48 CDT,408
E3644,09/05/2021 13:53 CDT,399
E3644,09/05/2021 13:58 CDT,404
E3644,09/05/2021 14:03 CDT,401
E3644,09/05/2021 14:08 CDT,394
E3644,09/05/2021 14:13 CDT,390
E3644,09/05/2021 14:18 CDT,408
E3644,09/05/2021 14:23 CDT,411
E3644,09/05/2021 14:28 CDT,420
E3644,09/05/2021 14:33 CDT,424
E3644,09/05/2021 14:38 CDT,438
E3644,09/05/2021 14:43 CDT,487
E3644,09/05/2021 14:48 CDT,494
E3644,09/05/2021 14:53 CDT,575
E3644,09/05/2021 14:58 CDT,487
E3644,09/05/2021 15:03 CDT,608
E3644,09/05/2021 15:08 CDT,580
E3644,09/05/2021 15:13 CDT,939
E3644,09/05/2021 15:18 CDT,896
E3644,09/05/2021 15:23 CDT,471
E3644,09/05/2021 15:28 CDT,503
E3644,09/05/2021 15:33 CDT,770
E3644,09/05/2021 15:38 CDT,766
E3644,09/05/2021 15:43 CDT,666
E3644,09/05/2021 15:48 CDT,671
E3644,09/05/2021 15:53 CDT,577
E3644,09/05/2021 15:58 CDT,577
E3644,09/05/2021 16:03 CDT,615
E3644,09/05/2021 16:08 CDT,330
E3644,09/05/2021 16:13 CDT,320
E3644,09/05/2021 16:18 CDT,378
E3644,09/05/2021 16:23 CDT,425
E3644,09/05/2021 16:28 CDT,346
E3644,09/05/2021 16:33 CDT,283
E3644,09/05/2021 16:38 CDT,255
E3644,09/05/2021 16:43 CDT,255
E3644,09/05/2021 16:53 CDT,171
E3644,09/05/2021 16:58 CDT,213
E3644,09/05/2021 17:03 CDT,200
E3644,09/05/2021 17:08 CDT,197
E3644,09/05/2021 17:13 CDT,200
E3644,09/05/2021 17:18 CDT,220
E3644,09/05/2021 17:23 CDT,378
E3644,09/05/2021 17:28 CDT,327
E3644,09/05/2021 17:33 CDT,555
E3644,09/05/2021 17:38 CDT,496
E3644,09/05/2021 17:43 CDT,267
E3644,09/05/2021 17:48 CDT,248
E3644,09/05/2021 17:53 CDT,199
E3644,09/05/2021 17:58 CDT,178
E3644,09/05/2021 18:03 CDT,171
E3644,09/05/2021 18:08 CDT,169
E3644,09/05/2021 18:13 CDT,148
E3644,09/05/2021 18:18 CDT,130
E3644,09/05/2021 18:23 CDT,127
E3644,09/05/2021 18:28 CDT,127
E3644,09/05/2021 18:33 CDT,102
E3644,09/05/2021 18:38 CDT,86
E3644,09/05/2021 18:43 CDT,81
E3644,09/05/2021 18:48 CDT,74
E3644,09/05/2021 18:53 CDT,67
E3644,09/05/2021 18:58 CDT,62
E3644,09/05/2021 19:04 CDT,53
E3644,09/05/2021 19:08 CDT,46
E3644,09/05/2021 19:13 CDT,40
E3644,09/05/2021 19:18 CDT,37
E3644,09/05/2021 19:23 CDT,32
E3644,09/05/2021 19:28 CDT,30
E3644,09/05/2021 19:33 CDT,30
E3644,09/05/2021 19:38 CDT,30
E3644,09/05/2021 19:43 CDT,26
E3644,09/05/2021 19:48 CDT,21
E3644,09/05/2021 19:53 CDT,16
E3644,09/05/2021 19:58 CDT,11
E3644,09/05/2021 20:03 CDT,5
E3644,09/05/2021 20:08 CDT,0
E3644,09/05/2021 20:13 CDT,0
E3644,09/05/2021 20:18 CDT,0
E3644,09/05/2021 20:23 CDT,0
E3644,09/05/2021 20:28 CDT,0
E3644,09/05/2021 20:33 CDT,0
E3644,09/05/2021 20:38 CDT,0
E3644,09/05/2021 20:43 CDT,0
E3644,09/05/2021 20:48 CDT,0
E3644,09/05/2021 20:53 CDT,0
E3644,09/05/2021 20:58 CDT,0
E3644,09/05/2021 21:03 CDT,0
E3644,09/05/2021 21:08 CDT,0
E3644,09/05/2021 21:13 CDT,0
E3644,09/05/2021 21:18 CDT,0
E3644,09/05/2021 21:23 CDT,0
E3644,09/05/2021 21:28 CDT,0
E3644,09/05/2021 21:33 CDT,0
E3644,09/05/2021 21:38 CDT,0
E3644,09/05/2021 21:43 CDT,0
E3644,09/05/2021 21:48 CDT,0
E3644,09/05/2021 21:53 CDT,0
E3644,09/05/2021 21:58 CDT,0
E3644,09/05/2021 22:03 CDT,0
E3644,09/05/2021 22:08 CDT,0
E3644,09/05/2021 22:13 CDT,0
E3644,09/05/2021 22:18 CDT,0
E3644,09/05/2021 22:23 CDT,0
E3644,09/05/2021 22:28 CDT,0
E3644,09/05/2021 22:33 CDT,0
E3644,09/05/2021 22:43 CDT,0
E3644,09/05/2021 22:48 CDT,0
E3644,09/05/2021 22:53 CDT,0
E3644,09/05/2021 22:58 CDT,0
E3644,09/05/2021 23:03 CDT,0
E3644,09/05/2021 23:08 CDT,0
E3644,09/05/2021 23:13 CDT,0
E3644,09/05/2021 23:18 CDT,0
E3644,09/05/2021 23:23 CDT,0
E3644,09/05/2021 23:28 CDT,0
E3644,09/05/2021 23:33 CDT,0
E3644,09/05/2021 23:38 CDT,0
E3644,09/05/2021 23:43 CDT,0
E3644,09/05/2021 23:48 CDT,0
E3644,09/05/2021 23:53 CDT,0
E3644,09/05/2021 23:58 CDT,0
E3644,09/06/2021 00:03 CDT,0
E3644,09/06/2021 00:08 CDT,0
E3644,09/06/2021 00:13 CDT,0
E3644,09/06/2021 00:18 CDT,0
E3644,09/06/2021 00:23 CDT,0
E3644,09/06/2021 00:28 CDT,0
E3644,09/06/2021 00:33 CDT,0
E3644,09/06/2021 00:38 CDT,0
E3644,09/06/2021 00:43 CDT,0
E3644,09/06/2021 00:48 CDT,0
E3644,09/06/2021 00:53 CDT,0
E3644,09/06/2021 00:58 CDT,0
E3644,09/06/2021 01:03 CDT,0
E3644,09/06/2021 01:08 CDT,0
E3644,09/06/2021 01:13 CDT,0
E3644,09/06/2021 01:18 CDT,0
E3644,09/06/2021 01:23 CDT,0
E3644,09/06/2021 01:28 CDT,0
E3644,09/06/2021 01:33 CDT,0
E3644,09/06/2021 01:38 CDT,0
E3644,09/06/2021 01:43 CDT,0
E3644,09/06/2021 01:48 CDT,0
E3644,09/06/2021 01:53 CDT,0
E3644,09/06/2021 01:58 CDT,0
E3644,09/06/2021 02:03 CDT,0
E3644,09/06/2021 02:08 CDT,0
E3644,09/06/2021 02:13 CDT,0
E3644,09/06/2021 02:18 CDT,0
E3644,09/06/2021 02:23 CDT,0
E3644,09/06/2021 02:28 CDT,0
E3644,09/06/2021 02:33 CDT,0
E3644,09/06/2021 02:38 CDT,0
E3644,09/06/2021 02:43 CDT,0
E3644,09/06/2021 02:48 CDT,0
E3644,09/06/2021 02:53 CDT,0
E3644,09/06/2021 02:58 CDT,0
E3644,09/06/2021 03:03 CDT,0
E3644,09/06/2021 03:08 CDT,0
E3644,09/06/2021 03:18 CDT,0
E3644,09/06/2021 03:23 CDT,0
E3644,09/06/2021 03:28 CDT,0
E3644,09/06/2021 03:33 CDT,0
E3644,09/06/2021 03:38 CDT,0
E3644,09/06/2021 03:43 CDT,0
E3644,09/06/2021 03:48 CDT,0
E3644,09/06/2021 03:53 CDT,0
E3644,09/06/2021 04:03 CDT,0
E3644,09/06/2021 04:08 CDT,0
E3644,09/06/2021 04:13 CDT,0
E3644,09/06/2021 04:18 CDT,0
E3644,09/06/2021 04:23 CDT,0
E3644,09/06/2021 04:28 CDT,0
E3644,09/06/2021 04:33 CDT,0
E3644,09/06/2021 04:38 CDT,0
E3644,09/06/2021 04:43 CDT,0
E3644,09/06/2021 04:48 CDT,0
E3644,09/06/2021 04:53 CDT,0
E3644,09/06/2021 04:58 CDT,0
E3644,09/06/2021 05:03 CDT,0
E3644,09/06/2021 05:08 CDT,0
E3644,09/06/2021 05:13 CDT,0
E3644,09/06/2021 05:18 CDT,0
E3644,09/06/2021 05:23 CDT,0
E3644,09/06/2021 05:29 CDT,0
E3644,09/06/2021 05:33 CDT,0
E3644,09/06/2021 05:38 CDT,0
E3644,09/06/2021 05:43 CDT,0
E3644,09/06/2021 05:48 CDT,0
E3644,09/06/2021 05:53 CDT,0
E3644,09/06/2021 05:58 CDT,0
E3644,09/06/2021 06:03 CDT,0
E3644,09/06/2021 06:08 CDT,0
E3644,09/06/2021 06:13 CDT,0
E3644,09/06/2021 06:19 CDT,0
E3644,09/06/2021 06:23 CDT,0
E3644,09/06/2021 06:28 CDT,0
E3644,09/06/2021 06:33 CDT,0
E3644,09/06/2021 06:43 CDT,0
E3644,09/06/2021 06:48 CDT,0
E3644,09/06/2021 06:53 CDT,0
E3644,09/06/2021 06:58 CDT,0
E3644,09/06/2021 07:03 CDT,0
E3644,09/06/2021 07:08 CDT,0
E3644,09/06/2021 07:13 CDT,0
E3644,09/06/2021 07:18 CDT,5
