obs,date,temp,rel.humidity,dew.point,block,side
965,9/26/21 12:45,24.43,52.25,14.03,3,middle
966,9/26/21 13:00,25.75,48.14,13.97,3,middle
967,9/26/21 13:15,26.54,46.1,14.03,3,middle
968,9/26/21 13:30,27.04,44.9,14.07,3,middle
969,9/26/21 13:45,27.5,44.44,14.33,3,middle
970,9/26/21 14:00,27.96,42.1,13.91,3,middle
971,9/26/21 14:15,27.42,44.7,14.35,3,middle
972,9/26/21 14:30,28.18,41.61,13.93,3,middle
973,9/26/21 14:45,28.74,39.82,13.75,3,middle
974,9/26/21 15:00,28.47,39.89,13.54,3,middle
975,9/26/21 15:15,28.82,40.03,13.9,3,middle
976,9/26/21 15:30,27.8,41.11,13.4,3,middle
977,9/26/21 15:45,26.81,42.68,13.09,3,middle
978,9/26/21 16:00,25.97,46.69,13.71,3,middle
979,9/26/21 16:15,26.62,45.09,13.76,3,middle
980,9/26/21 16:30,25.84,45.75,13.28,3,middle
981,9/26/21 16:45,25.28,48.07,13.52,3,middle
982,9/26/21 17:00,23.94,51.58,13.37,3,middle
983,9/26/21 17:15,25.69,52.14,15.16,3,middle
984,9/26/21 17:30,26.47,46.35,14.04,3,middle
985,9/26/21 17:45,26.67,45.47,13.94,3,middle
986,9/26/21 18:00,26.02,48.03,14.19,3,middle
987,9/26/21 18:15,24.93,50.94,14.1,3,middle
988,9/26/21 18:30,27.66,45.5,14.84,3,middle
989,9/26/21 18:45,27.68,47.8,15.63,3,middle
990,9/26/21 19:00,28.93,44.3,15.58,3,middle
991,9/26/21 19:15,29.38,43.52,15.71,3,middle
992,9/26/21 19:30,29.27,44.2,15.84,3,middle
993,9/26/21 19:45,28.92,43.51,15.29,3,middle
994,9/26/21 20:00,28.59,44.37,15.29,3,middle
995,9/26/21 20:15,28.38,44.41,15.11,3,middle
996,9/26/21 20:30,28.19,44.37,14.94,3,middle
997,9/26/21 20:45,27.95,45,14.93,3,middle
998,9/26/21 21:00,28.15,45.04,15.13,3,middle
999,9/26/21 21:15,29.5,42.57,15.47,3,middle
1000,9/26/21 21:30,28.72,43.89,15.24,3,middle
1001,9/26/21 21:45,28.1,44.73,14.97,3,middle
1002,9/26/21 22:00,29.39,42.56,15.37,3,middle
1003,9/26/21 22:15,28.6,43.99,15.17,3,middle
1004,9/26/21 22:30,27.99,45.01,14.97,3,middle
1005,9/26/21 22:45,29.59,41.89,15.3,3,middle
1006,9/26/21 23:00,28.63,43.84,15.15,3,middle
1007,9/26/21 23:15,29.92,42.5,15.82,3,middle
1008,9/26/21 23:30,29.88,42.49,15.78,3,middle
1009,9/26/21 23:45,29.57,43.18,15.75,3,middle
1010,9/27/21 0:00,29.56,43.46,15.84,3,middle
1011,9/27/21 0:15,29.83,43.05,15.94,3,middle
1012,9/27/21 0:30,29.93,43.1,16.05,3,middle
1013,9/27/21 0:45,29.92,43.37,16.14,3,middle
1014,9/27/21 1:00,29.91,43.81,16.28,3,middle
1015,9/27/21 1:15,29.9,44.36,16.47,3,middle
1016,9/27/21 1:30,29.82,44.64,16.5,3,middle
1017,9/27/21 1:45,29.79,45.04,16.61,3,middle
1018,9/27/21 2:00,29.79,45.38,16.73,3,middle
1019,9/27/21 2:15,29.85,45.51,16.83,3,middle
1020,9/27/21 2:30,29.87,45.68,16.91,3,middle
1021,9/27/21 2:45,29.81,45.84,16.91,3,middle
1022,9/27/21 3:00,29.77,45.92,16.9,3,middle
1023,9/27/21 3:15,29.67,46.25,16.93,3,middle
1024,9/27/21 3:30,29.63,46.3,16.9,3,middle
1025,9/27/21 3:45,29.65,46.3,16.92,3,middle
1026,9/27/21 4:00,29.86,45.97,17,3,middle
1027,9/27/21 4:15,29.95,45.9,17.06,3,middle
1028,9/27/21 4:30,29.92,46.07,17.09,3,middle
1029,9/27/21 4:45,29.96,46.19,17.17,3,middle
1030,9/27/21 5:00,29.85,46.31,17.1,3,middle
1031,9/27/21 5:15,29.86,46.32,17.12,3,middle
1032,9/27/21 5:30,29.92,46.13,17.11,3,middle
1033,9/27/21 5:45,29.96,45.89,17.06,3,middle
1034,9/27/21 6:00,29.92,45.92,17.03,3,middle
1035,9/27/21 6:15,29.8,46.04,16.97,3,middle
1036,9/27/21 6:30,29.77,45.99,16.93,3,middle
1037,9/27/21 6:45,29.77,45.88,16.89,3,middle
1038,9/27/21 7:00,29.77,45.71,16.83,3,middle
1039,9/27/21 7:15,29.83,45.55,16.83,3,middle
1040,9/27/21 7:30,29.77,45.6,16.79,3,middle
1041,9/27/21 7:45,29.87,45.56,16.86,3,middle
1042,9/27/21 8:00,29.9,45.01,16.7,3,middle
1043,9/27/21 8:15,29.87,44.85,16.61,3,middle
1044,9/27/21 8:30,30.06,44.47,16.66,3,middle
1045,9/27/21 8:45,30.23,44.12,16.69,3,middle
1046,9/27/21 9:00,30.39,44.15,16.84,3,middle
1047,9/27/21 9:15,30.56,44.1,16.98,3,middle
1048,9/27/21 9:30,30.59,44.26,17.06,3,middle
1049,9/27/21 9:45,31.15,44.32,17.59,3,middle
1050,9/27/21 10:00,32.29,40.66,17.24,3,middle
1051,9/27/21 10:15,31.25,44.94,17.9,3,middle
1052,9/27/21 10:30,29.06,49.91,17.57,3,middle
1053,9/27/21 10:45,30.25,48.77,18.3,3,middle
1054,9/27/21 11:00,30.46,45.97,17.54,3,middle
1055,9/27/21 11:15,30.35,47.07,17.82,3,middle
1056,9/27/21 11:30,30.46,45.06,17.22,3,middle
1057,9/27/21 11:45,30.72,72.19,25.17,3,middle
1058,9/27/21 12:00,29.12,61.52,20.99,3,middle
1059,9/27/21 12:15,28.77,67.28,22.13,3,middle
1060,9/27/21 12:30,27.74,50.7,16.61,3,middle
1061,9/27/21 12:45,28.1,57.51,18.94,3,middle
1062,9/27/21 13:00,28.72,59.15,19.98,3,middle
1063,9/27/21 13:15,27.78,58.24,18.84,3,middle
1064,9/27/21 13:30,27.23,62.54,19.48,3,middle
1065,9/27/21 13:45,29.5,61.18,21.26,3,middle
1066,9/27/21 14:00,28.61,52.22,17.88,3,middle
1067,9/27/21 14:15,25.83,60.3,17.58,3,middle
1068,9/27/21 14:30,25.76,62.04,17.96,3,middle
1069,9/27/21 14:45,27.15,59.18,18.52,3,middle
1070,9/27/21 15:00,27.29,56.52,17.91,3,middle
1071,9/27/21 15:15,27.63,54.66,17.69,3,middle
1072,9/27/21 15:30,27.34,55.29,17.6,3,middle
1073,9/27/21 15:45,25.57,58.26,16.78,3,middle
1074,9/27/21 16:00,25.09,60.87,17.03,3,middle
1075,9/27/21 16:15,27.26,54.76,17.38,3,middle
1076,9/27/21 16:30,27.61,53.58,17.37,3,middle
1077,9/27/21 16:45,27.51,53.76,17.32,3,middle
1078,9/27/21 17:00,25.81,57.2,16.72,3,middle
1079,9/27/21 17:15,25.92,57.18,16.82,3,middle
1080,9/27/21 17:30,24.17,62.82,16.66,3,middle
1081,9/27/21 17:45,23.95,63.61,16.65,3,middle
1082,9/27/21 18:00,23.96,62.35,16.34,3,middle
1083,9/27/21 18:15,26.1,57.31,17.03,3,middle
1084,9/27/21 18:30,26.89,56.41,17.5,3,middle
1085,9/27/21 18:45,28.67,51.84,17.81,3,middle
1086,9/27/21 19:00,29.37,53.04,18.83,3,middle
1087,9/27/21 19:15,29.36,48.5,17.39,3,middle
1088,9/27/21 19:30,28.99,49.99,17.53,3,middle
1089,9/27/21 19:45,28.6,51.23,17.56,3,middle
1090,9/27/21 20:00,28.29,51.88,17.48,3,middle
1091,9/27/21 20:15,28.12,51.78,17.29,3,middle
1092,9/27/21 20:30,27.94,51.88,17.15,3,middle
1093,9/27/21 20:45,29.21,50.3,17.84,3,middle
1094,9/27/21 21:00,28.89,51.07,17.78,3,middle
1095,9/27/21 21:15,28.21,53.44,17.88,3,middle
1096,9/27/21 21:30,29.36,55.44,19.53,3,middle
1097,9/27/21 21:45,29.12,60.06,20.6,3,middle
1098,9/27/21 22:00,29.73,62.09,21.72,3,middle
1099,9/27/21 22:15,29.88,62.41,21.94,3,middle
1100,9/27/21 22:30,29.95,63.29,22.24,3,middle
1101,9/27/21 22:45,29.97,63.51,22.32,3,middle
1102,9/27/21 23:00,29.74,63.33,22.05,3,middle
1103,9/27/21 23:15,29.57,63.22,21.86,3,middle
1104,9/27/21 23:30,29.66,62.96,21.88,3,middle
1105,9/27/21 23:45,29.7,62.32,21.74,3,middle
1106,9/28/21 0:00,29.66,62.1,21.66,3,middle
1107,9/28/21 0:15,29.62,61.79,21.53,3,middle
1108,9/28/21 0:30,29.57,61.6,21.43,3,middle
1109,9/28/21 0:45,29.66,61.33,21.45,3,middle
1110,9/28/21 1:00,29.8,60.96,21.48,3,middle
1111,9/28/21 1:15,29.77,60.68,21.38,3,middle
1112,9/28/21 1:30,29.75,60.42,21.29,3,middle
1113,9/28/21 1:45,29.74,60.25,21.23,3,middle
1114,9/28/21 2:00,29.66,59.97,21.09,3,middle
1115,9/28/21 2:15,29.59,59.9,20.99,3,middle
1116,9/28/21 2:30,29.59,59.68,20.94,3,middle
1117,9/28/21 2:45,29.62,59.46,20.91,3,middle
1118,9/28/21 3:00,29.63,59.28,20.87,3,middle
1119,9/28/21 3:15,29.71,58.95,20.85,3,middle
1120,9/28/21 3:30,29.76,58.95,20.9,3,middle
1121,9/28/21 3:45,29.83,58.87,20.95,3,middle
1122,9/28/21 4:00,29.85,58.54,20.86,3,middle
1123,9/28/21 4:15,29.8,58.39,20.78,3,middle
1124,9/28/21 4:30,29.79,58.32,20.75,3,middle
1125,9/28/21 4:45,29.79,58.21,20.72,3,middle
1126,9/28/21 5:00,29.78,58.06,20.67,3,middle
1127,9/28/21 5:15,29.79,57.97,20.65,3,middle
1128,9/28/21 5:30,29.78,57.66,20.56,3,middle
1129,9/28/21 5:45,29.74,57.66,20.52,3,middle
1130,9/28/21 6:00,29.74,57.38,20.44,3,middle
1131,9/28/21 6:15,29.66,57.18,20.31,3,middle
1132,9/28/21 6:30,29.64,56.92,20.22,3,middle
1133,9/28/21 6:45,29.6,56.53,20.07,3,middle
1134,9/28/21 7:00,29.61,56.12,19.96,3,middle
1135,9/28/21 7:15,29.78,55.89,20.05,3,middle
1136,9/28/21 7:30,29.91,55.65,20.1,3,middle
1137,9/28/21 7:45,30,55.55,20.15,3,middle
1138,9/28/21 8:00,30.07,55.56,20.22,3,middle
1139,9/28/21 8:15,30.02,55.72,20.22,3,middle
1140,9/28/21 8:30,29.88,56.18,20.22,3,middle
1141,9/28/21 8:45,29.49,57.98,20.38,3,middle
1142,9/28/21 9:00,29.61,58.04,20.5,3,middle
1143,9/28/21 9:15,27.07,58.27,18.19,3,middle
1144,9/28/21 9:30,29.7,54.72,19.63,3,middle
1145,9/28/21 9:45,32.19,50.45,20.62,3,middle
1146,9/28/21 10:00,34.34,41.93,19.57,3,middle
1147,9/28/21 10:15,31.52,50.79,20.11,3,middle
1148,9/28/21 10:30,28.2,53.44,17.87,3,middle
1149,9/28/21 10:45,27.96,56.05,18.4,3,middle
1150,9/28/21 11:00,26.38,60.67,18.19,3,middle
1151,9/28/21 11:15,27.55,55.05,17.74,3,middle
1152,9/28/21 11:30,25.87,58.34,17.09,3,middle
1153,9/28/21 11:45,26.78,55.69,17.2,3,middle
1154,9/28/21 12:00,25.5,56.45,16.23,3,middle
1155,9/28/21 12:15,25.03,57.83,16.16,3,middle
1156,9/28/21 12:30,24.36,59.81,16.07,3,middle
1157,9/28/21 12:45,24.94,57.95,16.12,3,middle
1158,9/28/21 13:00,26.35,55.53,16.76,3,middle
1159,9/28/21 13:15,26.95,51.89,16.25,3,middle
1160,9/28/21 13:30,28.95,47.7,16.76,3,middle
1161,9/28/21 13:45,26.91,52.09,16.27,3,middle
1162,9/28/21 14:00,25.63,55.44,16.06,3,middle
1163,9/28/21 14:15,24.18,57.56,15.3,3,middle
1164,9/28/21 14:30,23.58,60.24,15.45,3,middle
1165,9/28/21 14:45,24.13,58.93,15.62,3,middle
1166,9/28/21 15:00,25.6,55.77,16.13,3,middle
1167,9/28/21 15:15,25.32,55.81,15.88,3,middle
1168,9/28/21 15:30,25.72,54.88,15.98,3,middle
1169,9/28/21 15:45,24.76,56.52,15.56,3,middle
1170,9/28/21 16:00,24.2,56.43,15.01,3,middle
1171,9/28/21 16:15,24.05,57.14,15.07,3,middle
1172,9/28/21 16:30,25.08,54.59,15.31,3,middle
1173,9/28/21 16:45,25.99,52.86,15.65,3,middle
1174,9/28/21 17:00,24.7,56.03,15.36,3,middle
1175,9/28/21 17:15,25.01,53.95,15.06,3,middle
1176,9/28/21 17:30,23.51,58.09,14.81,3,middle
1177,9/28/21 17:45,23.96,54.84,14.34,3,middle
1178,9/28/21 18:00,23.87,54.23,14.09,3,middle
1179,9/28/21 18:15,27.85,52.45,17.25,3,middle
1180,9/28/21 18:30,26.73,48.42,14.97,3,middle
1181,9/28/21 18:45,28.01,51.59,17.13,3,middle
1182,9/28/21 19:00,28.8,54.01,18.6,3,middle
1183,9/28/21 19:15,28.92,49.08,17.18,3,middle
1184,9/28/21 19:30,28.76,48.5,16.84,3,middle
1185,9/28/21 19:45,28.41,50.31,17.1,3,middle
1186,9/28/21 20:00,28.04,51.61,17.17,3,middle
1187,9/28/21 20:15,27.75,51.43,16.85,3,middle
1188,9/28/21 20:30,29.29,49.16,17.54,3,middle
1189,9/28/21 20:45,28.69,49.78,17.19,3,middle
1190,9/28/21 21:00,28,52.24,17.32,3,middle
1191,9/28/21 21:15,28.92,49.92,17.45,3,middle
1192,9/28/21 21:30,28.23,51.49,17.3,3,middle
1193,9/28/21 21:45,29.85,47.72,17.58,3,middle
1194,9/28/21 22:00,29.77,47.55,17.45,3,middle
1195,9/28/21 22:15,29.45,48.15,17.36,3,middle
1196,9/28/21 22:30,29.54,47.69,17.29,3,middle
1197,9/28/21 22:45,29.68,47.43,17.33,3,middle
1198,9/28/21 23:00,29.75,47.16,17.3,3,middle
1199,9/28/21 23:15,29.67,47.1,17.21,3,middle
1200,9/28/21 23:30,29.75,46.78,17.17,3,middle
1201,9/28/21 23:45,29.82,46.55,17.16,3,middle
1202,9/29/21 0:00,29.92,46.12,17.1,3,middle
1203,9/29/21 0:15,29.87,46.47,17.18,3,middle
1204,9/29/21 0:30,29.83,46.37,17.11,3,middle
1205,9/29/21 0:45,29.63,46.65,17.02,3,middle
1206,9/29/21 1:00,29.58,46.68,16.98,3,middle
1207,9/29/21 1:15,29.58,46.54,16.94,3,middle
1208,9/29/21 1:30,29.56,46.54,16.92,3,middle
1209,9/29/21 1:45,29.52,46.4,16.84,3,middle
1210,9/29/21 2:00,29.51,46.37,16.82,3,middle
1211,9/29/21 2:15,29.54,45.91,16.69,3,middle
1212,9/29/21 2:30,29.57,45.81,16.68,3,middle
1213,9/29/21 2:45,29.54,45.73,16.63,3,middle
1214,9/29/21 3:00,29.49,45.5,16.5,3,middle
1215,9/29/21 3:15,29.39,45.46,16.4,3,middle
1216,9/29/21 3:30,29.52,45.27,16.45,3,middle
1217,9/29/21 3:45,29.74,45.27,16.65,3,middle
1218,9/29/21 4:00,29.79,44.79,16.53,3,middle
1219,9/29/21 4:15,29.72,44.74,16.44,3,middle
1220,9/29/21 4:30,29.61,44.85,16.38,3,middle
1221,9/29/21 4:45,29.51,44.75,16.26,3,middle
1222,9/29/21 5:00,29.54,44.86,16.33,3,middle
1223,9/29/21 5:15,29.59,44.66,16.3,3,middle
1224,9/29/21 5:30,29.68,44.49,16.32,3,middle
1225,9/29/21 5:45,29.64,44.32,16.23,3,middle
1226,9/29/21 6:00,29.61,44.19,16.15,3,middle
1227,9/29/21 6:15,29.64,44.25,16.2,3,middle
1228,9/29/21 6:30,29.63,44.15,16.16,3,middle
1229,9/29/21 6:45,29.7,44.09,16.19,3,middle
1230,9/29/21 7:00,29.63,44.16,16.16,3,middle
1231,9/29/21 7:15,29.76,43.92,16.19,3,middle
1232,9/29/21 7:30,29.79,43.69,16.14,3,middle
1233,9/29/21 7:45,29.79,44.05,16.26,3,middle
1234,9/29/21 8:00,29.86,44.06,16.33,3,middle
1235,9/29/21 8:15,29.94,44.04,16.4,3,middle
1236,9/29/21 8:22,,,,3,middle
1237,9/29/21 8:30,29.74,43.57,16.04,3,middle
1238,9/29/21 8:45,29.26,45.43,16.27,3,middle
1239,9/29/21 9:00,25.92,47.52,13.93,3,middle
1240,9/29/21 9:15,26.47,51.45,15.67,3,middle
1241,9/29/21 9:30,27.25,48.97,15.61,3,middle
1242,9/29/21 9:45,31.56,41.98,17.1,3,middle
1243,9/29/21 10:00,32.34,43.28,18.28,3,middle
1244,9/29/21 10:15,29.49,46.05,16.69,3,middle
1245,9/29/21 10:30,27.21,51.46,16.35,3,middle
1246,9/29/21 10:45,26.69,55.28,17,3,middle
1247,9/29/21 11:00,24.43,57.92,15.63,3,middle
1248,9/29/21 11:15,27.79,50.48,16.58,3,middle
1249,9/29/21 11:30,26.09,55.3,16.45,3,middle
1250,9/29/21 11:45,26.34,53.67,16.21,3,middle
1251,9/29/21 12:00,25.45,55.31,15.86,3,middle
1252,9/29/21 12:15,25.04,57.32,16.04,3,middle
1253,9/29/21 12:30,24.34,60.04,16.11,3,middle
1254,9/29/21 12:45,25.12,57.81,16.24,3,middle
1255,9/29/21 13:00,26.65,52.64,16.2,3,middle
1256,9/29/21 13:15,27.39,51.78,16.62,3,middle
1257,9/29/21 13:30,27.5,52.14,16.82,3,middle
1258,9/29/21 13:45,28.64,49.18,16.96,3,middle
1259,9/29/21 14:00,28.02,48.29,16.1,3,middle
1260,9/29/21 14:15,28.1,49.78,16.65,3,middle
1261,9/29/21 14:30,28.57,47.74,16.42,3,middle
1262,9/29/21 14:45,29.07,46.32,16.41,3,middle
1263,9/29/21 15:00,29.28,44.74,16.04,3,middle
1264,9/29/21 15:15,30.31,43.18,16.42,3,middle
1265,9/29/21 15:30,29.23,43.95,15.73,3,middle
1266,9/29/21 15:45,26.9,48.6,15.17,3,middle
1267,9/29/21 16:00,26.57,50.35,15.43,3,middle
1268,9/29/21 16:15,28.15,45.34,15.23,3,middle
1269,9/29/21 16:30,28.35,46.42,15.78,3,middle
1270,9/29/21 16:45,27.82,46.01,15.16,3,middle
1271,9/29/21 17:00,25.67,49.96,14.48,3,middle
1272,9/29/21 17:15,25.65,51.02,14.79,3,middle
1273,9/29/21 17:30,23.92,55.03,14.36,3,middle
1274,9/29/21 17:45,23.45,55.46,14.04,3,middle
1275,9/29/21 18:00,23.15,55.11,13.67,3,middle
1276,9/29/21 18:15,24.27,54.39,14.5,3,middle
1277,9/29/21 18:30,25.91,53.08,15.64,3,middle
1278,9/29/21 18:45,28.16,46.95,15.79,3,middle
1279,9/29/21 19:00,29.18,46.8,16.66,3,middle
1280,9/29/21 19:15,29.37,44.52,16.05,3,middle
1281,9/29/21 19:30,29.17,43.99,15.68,3,middle
1282,9/29/21 19:45,28.82,45.5,15.89,3,middle
1283,9/29/21 20:00,28.48,45.46,15.58,3,middle
1284,9/29/21 20:15,28.18,46.27,15.58,3,middle
1285,9/29/21 20:30,27.96,47.79,15.88,3,middle
1286,9/29/21 20:45,27.72,47.66,15.62,3,middle
1287,9/29/21 21:00,29.12,44.64,15.86,3,middle
1288,9/29/21 21:15,28.52,45.76,15.71,3,middle
1289,9/29/21 21:30,27.96,46.38,15.41,3,middle
1290,9/29/21 21:45,29.36,44.58,16.07,3,middle
1291,9/29/21 22:00,28.59,45.13,15.56,3,middle
1292,9/29/21 22:15,28.13,46.28,15.53,3,middle
1293,9/29/21 22:30,30.03,42.68,15.98,3,middle
1294,9/29/21 22:45,29.71,43.53,16,3,middle
1295,9/29/21 23:00,29.76,44.2,16.29,3,middle
1296,9/29/21 23:15,29.82,44.09,16.31,3,middle
1297,9/29/21 23:30,29.75,44.47,16.37,3,middle
1298,9/29/21 23:45,29.48,44.83,16.26,3,middle
1299,9/30/21 0:00,29.52,44.51,16.19,3,middle
1300,9/30/21 0:15,29.72,44.2,16.25,3,middle
1301,9/30/21 0:30,29.74,44.1,16.23,3,middle
1302,9/30/21 0:45,29.77,44.1,16.26,3,middle
1303,9/30/21 1:00,29.77,44.27,16.32,3,middle
1304,9/30/21 1:15,29.68,44.37,16.28,3,middle
1305,9/30/21 1:30,29.59,44.54,16.26,3,middle
1306,9/30/21 1:45,29.57,44.47,16.21,3,middle
1307,9/30/21 2:00,29.51,44.39,16.13,3,middle
1308,9/30/21 2:15,29.49,44.11,16.01,3,middle
1309,9/30/21 2:30,29.62,43.64,15.96,3,middle
1310,9/30/21 2:45,29.62,43.27,15.83,3,middle
1311,9/30/21 3:00,29.53,43.4,15.8,3,middle
1312,9/30/21 3:15,29.51,43.2,15.71,3,middle
1313,9/30/21 3:30,29.51,43.11,15.68,3,middle
1314,9/30/21 3:45,29.54,42.34,15.42,3,middle
1315,9/30/21 4:00,29.54,42.23,15.38,3,middle
1316,9/30/21 4:15,29.59,42.02,15.34,3,middle
1317,9/30/21 4:30,29.63,41.84,15.31,3,middle
1318,9/30/21 4:45,29.68,42.1,15.46,3,middle
1319,9/30/21 5:00,29.7,42.06,15.45,3,middle
1320,9/30/21 5:15,29.73,42.22,15.54,3,middle
1321,9/30/21 5:30,29.76,42.31,15.6,3,middle
1322,9/30/21 5:45,29.8,42.84,15.84,3,middle
1323,9/30/21 6:00,29.85,42.94,15.91,3,middle
1324,9/30/21 6:15,29.76,43.34,15.98,3,middle
1325,9/30/21 6:30,29.66,43.8,16.06,3,middle
1326,9/30/21 6:45,29.61,44.36,16.21,3,middle
1327,9/30/21 7:00,29.49,44.22,16.06,3,middle
1328,9/30/21 7:15,29.54,44.26,16.11,3,middle
1329,9/30/21 7:30,29.5,44.25,16.07,3,middle
1330,9/30/21 7:45,29.46,44.23,16.03,3,middle
1331,9/30/21 8:00,29.49,44.47,16.14,3,middle
1332,9/30/21 8:15,29.62,44.49,16.26,3,middle
1333,9/30/21 8:30,29.85,44.89,16.61,3,middle
1334,9/30/21 8:45,29.22,46.57,16.62,3,middle
1335,9/30/21 9:00,28.9,43.59,15.3,3,middle
1336,9/30/21 9:15,23.53,58.08,14.83,3,middle
1337,9/30/21 9:30,27.55,50.9,16.49,3,middle
1338,9/30/21 9:45,30.63,46.59,17.91,3,middle
1339,9/30/21 10:00,32.23,45.37,18.93,3,middle
1340,9/30/21 10:15,31.64,39.91,16.37,3,middle
1341,9/30/21 10:30,27.38,51.89,16.64,3,middle
1342,9/30/21 10:45,27.65,53.88,17.48,3,middle
1343,9/30/21 11:00,26.4,55.38,16.76,3,middle
1344,9/30/21 11:15,27.93,50.1,16.59,3,middle
1345,9/30/21 11:30,26.86,52.61,16.38,3,middle
1346,9/30/21 11:45,26.79,51.59,16.01,3,middle
1347,9/30/21 12:00,28.04,56.94,18.73,3,middle
1348,9/30/21 12:15,30,50.05,18.47,3,middle
1349,9/30/21 12:30,30.47,48.63,18.45,3,middle
1350,9/30/21 12:45,30.4,48.35,18.29,3,middle
1351,9/30/21 13:00,30.26,47.87,18.01,3,middle
1352,9/30/21 13:15,30.24,48.55,18.21,3,middle
1353,9/30/21 13:30,30.16,49.16,18.33,3,middle
1354,9/30/21 13:45,30.06,50.33,18.62,3,middle
1355,9/30/21 14:00,30.21,50.72,18.88,3,middle
1356,9/30/21 14:15,30.59,54.04,20.25,3,middle
1357,9/30/21 14:30,30.4,53.06,19.79,3,middle
1358,9/30/21 14:45,29.86,51.84,18.91,3,middle
1359,9/30/21 15:00,29.28,52.71,18.64,3,middle
1360,9/30/21 15:15,28.69,53.41,18.31,3,middle
1361,9/30/21 15:30,28.32,55.69,18.64,3,middle
1362,9/30/21 15:45,30.03,51.24,18.88,3,middle
1363,9/30/21 16:00,30.46,51.46,19.34,3,middle
1364,9/30/21 16:15,31.59,50.69,20.14,3,middle
1365,9/30/21 16:30,27.93,51.72,17.09,3,middle
1366,9/30/21 16:45,29.77,53.81,19.43,3,middle
1367,9/30/21 17:00,26.62,57.59,17.58,3,middle
1368,9/30/21 17:15,26.31,56.09,16.87,3,middle
1369,9/30/21 17:30,25.43,58.13,16.62,3,middle
1370,9/30/21 17:45,26.45,60.03,18.08,3,middle
1371,9/30/21 18:00,28.47,56.21,18.93,3,middle
1372,9/30/21 18:15,29.43,56.28,19.83,3,middle
1373,9/30/21 18:30,28.97,54.28,18.82,3,middle
1374,9/30/21 18:45,28.42,55.2,18.59,3,middle
1375,9/30/21 19:00,27.96,54.76,18.03,3,middle
1376,9/30/21 19:15,29.83,50.32,18.41,3,middle
1377,9/30/21 19:30,29.42,51.38,18.36,3,middle
1378,9/30/21 19:45,29.35,51.93,18.47,3,middle
1379,9/30/21 20:00,29.43,51.96,18.55,3,middle
1380,9/30/21 20:15,29.6,51.75,18.64,3,middle
1381,9/30/21 20:30,29.71,51.55,18.68,3,middle
1382,9/30/21 20:45,29.67,51.22,18.55,3,middle
1383,9/30/21 21:00,29.54,51.05,18.38,3,middle
1384,9/30/21 21:15,29.34,50.43,17.99,3,middle
1385,9/30/21 21:30,29.48,49.3,17.76,3,middle
1386,9/30/21 21:45,29.77,48.83,17.87,3,middle
1387,9/30/21 22:00,29.94,48.13,17.8,3,middle
1388,9/30/21 22:15,29.94,48.11,17.79,3,middle
1389,9/30/21 22:30,29.82,48.4,17.78,3,middle
1390,9/30/21 22:45,29.59,48.75,17.68,3,middle
1391,9/30/21 23:00,29.66,48.83,17.78,3,middle
1392,9/30/21 23:15,29.89,48.17,17.77,3,middle
1393,9/30/21 23:30,29.92,47.98,17.73,3,middle
1394,9/30/21 23:45,30.06,47.87,17.82,3,middle
1395,10/1/21 0:00,29.96,48.11,17.82,3,middle
1396,10/1/21 0:15,29.73,48.77,17.81,3,middle
1397,10/1/21 0:30,29.78,48.9,17.91,3,middle
1398,10/1/21 0:45,29.79,48.9,17.92,3,middle
1399,10/1/21 1:00,29.74,49.18,17.96,3,middle
1400,10/1/21 1:15,29.72,49.41,18.01,3,middle
1401,10/1/21 1:30,29.71,49.3,17.97,3,middle
1402,10/1/21 1:45,29.73,49.33,18,3,middle
1403,10/1/21 2:00,29.74,49.18,17.96,3,middle
1404,10/1/21 2:15,29.82,49.16,18.03,3,middle
1405,10/1/21 2:30,29.8,49.08,17.99,3,middle
1406,10/1/21 2:45,29.89,49.02,18.04,3,middle
1407,10/1/21 3:00,29.42,50.58,18.11,3,middle
1408,10/1/21 3:15,29.52,51.01,18.34,3,middle
1409,10/1/21 3:30,30,50.34,18.57,3,middle
1410,10/1/21 3:45,30.13,50.13,18.63,3,middle
1411,10/1/21 4:00,30.03,50.41,18.62,3,middle
1412,10/1/21 4:15,29.9,50.27,18.45,3,middle
1413,10/1/21 4:30,29.78,50.49,18.42,3,middle
1414,10/1/21 4:45,29.59,50.67,18.3,3,middle
1415,10/1/21 5:00,29.61,50.53,18.27,3,middle
1416,10/1/21 5:15,29.67,50.4,18.29,3,middle
1417,10/1/21 5:30,29.93,49.78,18.33,3,middle
1418,10/1/21 5:45,30.12,49.26,18.34,3,middle
1419,10/1/21 6:00,30.03,49.6,18.36,3,middle
1420,10/1/21 6:15,29.96,49.95,18.41,3,middle
1421,10/1/21 6:30,30.03,49.93,18.46,3,middle
1422,10/1/21 6:45,29.96,50.3,18.52,3,middle
1423,10/1/21 7:00,29.95,50.06,18.44,3,middle
1424,10/1/21 7:15,29.95,50.13,18.46,3,middle
1425,10/1/21 7:30,30.01,50.32,18.57,3,middle
1426,10/1/21 7:45,30.15,50.08,18.62,3,middle
1427,10/1/21 8:00,30.15,50.22,18.67,3,middle
1428,10/1/21 8:15,30.07,50.61,18.72,3,middle
1429,10/1/21 8:30,30.07,50.6,18.72,3,middle
1430,10/1/21 8:45,30.12,50.64,18.78,3,middle
1431,10/1/21 9:00,30.09,51.14,18.91,3,middle
