obs,date,temp,rel.humidity,dew.point,block,side
999,9/25/21 21:30,28.57,39.14,13.33,4,west
1000,9/25/21 21:45,28.27,40.16,13.46,4,west
1001,9/25/21 22:00,28.57,39.2,13.36,4,west
1002,9/25/21 22:15,29.38,38.48,13.8,4,west
1003,9/25/21 22:30,29.47,38.48,13.87,4,west
1004,9/25/21 22:45,29.38,39,14.01,4,west
1005,9/25/21 23:00,29.38,39.79,14.32,4,west
1006,9/25/21 23:15,29.43,39.56,14.26,4,west
1007,9/25/21 23:30,29.64,39.6,14.47,4,west
1008,9/25/21 23:45,29.77,39.63,14.6,4,west
1009,9/26/21 0:00,29.86,39.79,14.74,4,west
1010,9/26/21 0:15,29.86,40.09,14.85,4,west
1011,9/26/21 0:30,29.9,40.39,15,4,west
1012,9/26/21 0:45,29.9,40.39,15,4,west
1013,9/26/21 1:00,29.81,40.58,15,4,west
1014,9/26/21 1:15,29.77,40.58,14.96,4,west
1015,9/26/21 1:30,29.68,40.91,15.01,4,west
1016,9/26/21 1:45,29.64,40.94,14.99,4,west
1017,9/26/21 2:00,29.64,40.91,14.97,4,west
1018,9/26/21 2:15,29.6,41.11,15.01,4,west
1019,9/26/21 2:30,29.51,41.07,14.92,4,west
1020,9/26/21 2:45,29.51,41.43,15.06,4,west
1021,9/26/21 3:00,29.56,41.17,15,4,west
1022,9/26/21 3:15,29.6,41.2,15.05,4,west
1023,9/26/21 3:30,29.56,41.43,15.09,4,west
1024,9/26/21 3:45,29.56,41.37,15.07,4,west
1025,9/26/21 4:00,29.51,41.14,14.95,4,west
1026,9/26/21 4:15,29.47,41.34,14.98,4,west
1027,9/26/21 4:30,29.47,41.34,14.98,4,west
1028,9/26/21 4:45,29.43,41.4,14.97,4,west
1029,9/26/21 5:00,29.38,41.34,14.9,4,west
1030,9/26/21 5:15,29.47,41.37,14.99,4,west
1031,9/26/21 5:30,29.47,41.4,15.01,4,west
1032,9/26/21 5:45,29.43,41.37,14.95,4,west
1033,9/26/21 6:00,29.34,41.43,14.9,4,west
1034,9/26/21 6:15,29.3,41.69,14.96,4,west
1035,9/26/21 6:30,29.34,41.86,15.06,4,west
1036,9/26/21 6:45,29.38,41.86,15.1,4,west
1037,9/26/21 7:00,29.3,41.66,14.95,4,west
1038,9/26/21 7:15,29.34,41.86,15.06,4,west
1039,9/26/21 7:30,29.3,42.12,15.12,4,west
1040,9/26/21 7:45,29.34,42.12,15.16,4,west
1041,9/26/21 8:00,29.43,42.18,15.26,4,west
1042,9/26/21 8:15,29.56,42.15,15.36,4,west
1043,9/26/21 8:30,29.56,42.41,15.46,4,west
1044,9/26/21 8:45,29.43,42.97,15.55,4,west
1045,9/26/21 9:00,26.81,45.59,14.1,4,west
1046,9/26/21 9:15,25.31,47.69,13.43,4,west
1047,9/26/21 9:30,27.88,44.17,14.58,4,west
1048,9/26/21 9:45,29.51,41.4,15.04,4,west
1049,9/26/21 10:00,30.54,40.19,15.5,4,west
1050,9/26/21 10:15,29.64,41.47,15.18,4,west
1051,9/26/21 10:30,25.01,51.04,14.2,4,west
1052,9/26/21 10:45,25.65,50.08,14.5,4,west
1053,9/26/21 11:00,26.25,49.6,14.9,4,west
1054,9/26/21 11:15,26.08,50.4,14.99,4,west
1055,9/26/21 11:30,26.64,49.13,15.1,4,west
1056,9/26/21 11:45,25.91,48.26,14.16,4,west
1057,9/26/21 12:00,25.87,50.11,14.71,4,west
1058,9/26/21 12:15,26.6,48.42,14.84,4,west
1059,9/26/21 12:30,27.32,45.08,14.39,4,west
1060,9/26/21 12:45,26.94,46.4,14.49,4,west
1061,9/26/21 13:00,26.38,43.91,13.14,4,west
1062,9/26/21 13:15,26.51,46.27,14.06,4,west
1063,9/26/21 13:30,27.5,44.3,14.28,4,west
1064,9/26/21 13:45,28.01,41.56,13.76,4,west
1065,9/26/21 14:00,28.74,39.99,13.82,4,west
1066,9/26/21 14:15,28.35,41.86,14.18,4,west
1067,9/26/21 14:30,28.44,40.81,13.86,4,west
1068,9/26/21 14:45,28.7,38.97,13.38,4,west
1069,9/26/21 15:00,28.35,38.91,13.05,4,west
1070,9/26/21 15:15,29.21,37.42,13.22,4,west
1071,9/26/21 15:30,28.48,39.66,13.46,4,west
1072,9/26/21 15:45,28.78,37.35,12.81,4,west
1073,9/26/21 16:00,28.53,43.45,14.91,4,west
1074,9/26/21 16:15,26.94,43.97,13.66,4,west
1075,9/26/21 16:30,26.3,46.04,13.79,4,west
1076,9/26/21 16:45,26.3,45.53,13.61,4,west
1077,9/26/21 17:00,24.88,48.9,13.42,4,west
1078,9/26/21 17:15,26.25,48.1,14.42,4,west
1079,9/26/21 17:30,26.94,46.14,14.4,4,west
1080,9/26/21 17:45,27.15,45.3,14.32,4,west
1081,9/26/21 18:00,26.17,47.27,14.07,4,west
1082,9/26/21 18:15,25.22,49.51,13.93,4,west
1083,9/26/21 18:30,27.71,43.55,14.21,4,west
1084,9/26/21 18:45,27.84,45.72,15.08,4,west
1085,9/26/21 19:00,29.13,42.71,15.18,4,west
1086,9/26/21 19:15,29.56,43.23,15.76,4,west
1087,9/26/21 19:30,29.43,42.74,15.46,4,west
1088,9/26/21 19:45,29.08,43.26,15.34,4,west
1089,9/26/21 20:00,28.83,43.68,15.26,4,west
1090,9/26/21 20:15,28.61,43.71,15.08,4,west
1091,9/26/21 20:30,28.44,43.65,14.9,4,west
1092,9/26/21 20:45,28.23,44.4,14.97,4,west
1093,9/26/21 21:00,28.1,43.94,14.7,4,west
1094,9/26/21 21:15,28.65,44.2,15.29,4,west
1095,9/26/21 21:30,28.35,44.69,15.19,4,west
1096,9/26/21 21:45,28.05,45.17,15.09,4,west
1097,9/26/21 22:00,28.53,44.17,15.16,4,west
1098,9/26/21 22:15,28.18,44.46,14.96,4,west
1099,9/26/21 22:30,27.88,45.21,14.94,4,west
1100,9/26/21 22:45,28.4,44.43,15.14,4,west
1101,9/26/21 23:00,28.1,44.66,14.95,4,west
1102,9/26/21 23:15,28.18,44.66,15.02,4,west
1103,9/26/21 23:30,29.04,43.45,15.37,4,west
1104,9/26/21 23:45,29.17,43.52,15.51,4,west
1105,9/27/21 0:00,29.3,43.49,15.62,4,west
1106,9/27/21 0:15,29.56,43.29,15.78,4,west
1107,9/27/21 0:30,29.68,43.06,15.81,4,west
1108,9/27/21 0:45,29.77,43.32,15.98,4,west
1109,9/27/21 1:00,29.77,43.52,16.06,4,west
1110,9/27/21 1:15,29.77,43.78,16.15,4,west
1111,9/27/21 1:30,29.64,44.36,16.24,4,west
1112,9/27/21 1:45,29.64,44.62,16.33,4,west
1113,9/27/21 2:00,29.6,45.08,16.45,4,west
1114,9/27/21 2:15,29.68,45.17,16.56,4,west
1115,9/27/21 2:30,29.64,45.37,16.59,4,west
1116,9/27/21 2:45,29.64,45.37,16.59,4,west
1117,9/27/21 3:00,29.68,45.63,16.72,4,west
1118,9/27/21 3:15,29.56,45.66,16.62,4,west
1119,9/27/21 3:30,29.51,45.85,16.64,4,west
1120,9/27/21 3:45,29.51,45.85,16.64,4,west
1121,9/27/21 4:00,29.56,45.92,16.7,4,west
1122,9/27/21 4:15,29.73,45.63,16.76,4,west
1123,9/27/21 4:30,29.77,45.88,16.89,4,west
1124,9/27/21 4:45,29.81,45.69,16.86,4,west
1125,9/27/21 5:00,29.73,45.88,16.85,4,west
1126,9/27/21 5:15,29.77,45.88,16.89,4,west
1127,9/27/21 5:30,29.77,45.69,16.82,4,west
1128,9/27/21 5:45,29.86,45.43,16.81,4,west
1129,9/27/21 6:00,29.81,45.43,16.77,4,west
1130,9/27/21 6:15,29.73,45.63,16.76,4,west
1131,9/27/21 6:30,29.68,45.63,16.72,4,west
1132,9/27/21 6:45,29.73,45.63,16.76,4,west
1133,9/27/21 7:00,29.68,45.37,16.63,4,west
1134,9/27/21 7:15,29.73,45.17,16.6,4,west
1135,9/27/21 7:30,29.77,45.11,16.62,4,west
1136,9/27/21 7:45,29.77,45.11,16.62,4,west
1137,9/27/21 8:00,29.86,44.91,16.63,4,west
1138,9/27/21 8:15,29.81,44.66,16.5,4,west
1139,9/27/21 8:30,30.07,44.17,16.56,4,west
1140,9/27/21 8:45,30.2,43.91,16.58,4,west
1141,9/27/21 9:00,30.41,43.68,16.69,4,west
1142,9/27/21 9:15,30.63,43.36,16.77,4,west
1143,9/27/21 9:30,30.59,43.94,16.94,4,west
1144,9/27/21 9:45,31.01,43.68,17.24,4,west
1145,9/27/21 10:00,31.7,41.34,16.98,4,west
1146,9/27/21 10:15,30.84,44.49,17.37,4,west
1147,9/27/21 10:30,28.74,49.13,17.03,4,west
1148,9/27/21 10:45,30.11,47.04,17.59,4,west
1149,9/27/21 11:00,30.46,45.79,17.48,4,west
1150,9/27/21 11:15,30.37,45.75,17.39,4,west
1151,9/27/21 11:30,30.46,44.72,17.1,4,west
1152,9/27/21 11:45,29.94,67.57,23.31,4,west
1153,9/27/21 12:00,29.04,60.17,20.56,4,west
1154,9/27/21 12:15,28.91,61.16,20.7,4,west
1155,9/27/21 12:30,27.8,51.61,16.94,4,west
1156,9/27/21 12:45,28.27,59.06,19.53,4,west
1157,9/27/21 13:00,28.87,55.58,19.11,4,west
1158,9/27/21 13:15,28.01,56.98,18.71,4,west
1159,9/27/21 13:30,27.54,60.17,19.15,4,west
1160,9/27/21 13:45,29.6,58.01,20.48,4,west
1161,9/27/21 14:00,28.53,55.54,18.78,4,west
1162,9/27/21 14:15,26.38,61,18.28,4,west
1163,9/27/21 14:30,26.17,61.46,18.2,4,west
1164,9/27/21 14:45,27.32,57.17,18.13,4,west
1165,9/27/21 15:00,27.28,58.16,18.36,4,west
1166,9/27/21 15:15,28.01,53.94,17.84,4,west
1167,9/27/21 15:30,28.1,52.68,17.54,4,west
1168,9/27/21 15:45,28.14,51.7,17.29,4,west
1169,9/27/21 16:00,27.84,52.94,17.38,4,west
1170,9/27/21 16:15,26.81,55.29,17.12,4,west
1171,9/27/21 16:30,26.64,55.51,17.02,4,west
1172,9/27/21 16:45,27.2,53.09,16.83,4,west
1173,9/27/21 17:00,26.68,54.79,16.85,4,west
1174,9/27/21 17:15,25.87,56.92,16.7,4,west
1175,9/27/21 17:30,25.14,60.3,16.92,4,west
1176,9/27/21 17:45,24.45,61.92,16.7,4,west
1177,9/27/21 18:00,23.85,61.31,15.97,4,west
1178,9/27/21 18:15,25.87,57.7,16.91,4,west
1179,9/27/21 18:30,26.81,55.04,17.05,4,west
1180,9/27/21 18:45,28.7,51.51,17.74,4,west
1181,9/27/21 19:00,29.47,50.34,18.08,4,west
1182,9/27/21 19:15,29.47,49.22,17.73,4,west
1183,9/27/21 19:30,29.21,49.73,17.65,4,west
1184,9/27/21 19:45,28.83,51.26,17.78,4,west
1185,9/27/21 20:00,28.57,50.91,17.44,4,west
1186,9/27/21 20:15,28.4,51.2,17.37,4,west
1187,9/27/21 20:30,28.23,51.16,17.2,4,west
1188,9/27/21 20:45,28.4,51.23,17.38,4,west
1189,9/27/21 21:00,28.4,51.7,17.52,4,west
1190,9/27/21 21:15,27.84,53.41,17.52,4,west
1191,9/27/21 21:30,28.61,56.08,19.02,4,west
1192,9/27/21 21:45,28.74,59.62,20.12,4,west
1193,9/27/21 22:00,29.04,61.92,21.02,4,west
1194,9/27/21 22:15,29.38,61.95,21.36,4,west
1195,9/27/21 22:30,29.6,62.75,21.77,4,west
1196,9/27/21 22:45,29.73,62.78,21.9,4,west
1197,9/27/21 23:00,29.6,62.26,21.64,4,west
1198,9/27/21 23:15,29.56,61.74,21.46,4,west
1199,9/27/21 23:30,29.64,61.52,21.48,4,west
1200,9/27/21 23:45,29.68,61.03,21.39,4,west
1201,9/28/21 0:00,29.73,60.79,21.37,4,west
1202,9/28/21 0:15,29.6,60.51,21.17,4,west
1203,9/28/21 0:30,29.56,60.26,21.06,4,west
1204,9/28/21 0:45,29.64,60.26,21.15,4,west
1205,9/28/21 1:00,29.73,60.02,21.16,4,west
1206,9/28/21 1:15,29.73,59.77,21.09,4,west
1207,9/28/21 1:30,29.77,59.52,21.06,4,west
1208,9/28/21 1:45,29.73,59.25,20.95,4,west
1209,9/28/21 2:00,29.64,59,20.8,4,west
1210,9/28/21 2:15,29.6,58.97,20.75,4,west
1211,9/28/21 2:30,29.56,58.97,20.71,4,west
1212,9/28/21 2:45,29.51,59,20.68,4,west
1213,9/28/21 3:00,29.47,58.72,20.56,4,west
1214,9/28/21 3:15,29.43,58.94,20.58,4,west
1215,9/28/21 3:30,29.43,59.18,20.65,4,west
1216,9/28/21 3:45,29.47,59,20.64,4,west
1217,9/28/21 4:00,29.47,58.97,20.63,4,west
1218,9/28/21 4:15,29.47,58.97,20.63,4,west
1219,9/28/21 4:30,29.47,58.72,20.56,4,west
1220,9/28/21 4:45,29.38,58.44,20.4,4,west
1221,9/28/21 5:00,29.38,58.44,20.4,4,west
1222,9/28/21 5:15,29.43,58.44,20.44,4,west
1223,9/28/21 5:30,29.34,58.22,20.3,4,west
1224,9/28/21 5:45,29.34,58.19,20.3,4,west
1225,9/28/21 6:00,29.3,58.16,20.25,4,west
1226,9/28/21 6:15,29.3,57.67,20.11,4,west
1227,9/28/21 6:30,29.21,57.42,19.96,4,west
1228,9/28/21 6:45,29.21,57.17,19.89,4,west
1229,9/28/21 7:00,29.13,57.14,19.8,4,west
1230,9/28/21 7:15,29.13,57.17,19.81,4,west
1231,9/28/21 7:30,29.26,56.92,19.86,4,west
1232,9/28/21 7:45,29.26,57.17,19.93,4,west
1233,9/28/21 8:00,29.38,56.67,19.91,4,west
1234,9/28/21 8:15,29.6,56.73,20.12,4,west
1235,9/28/21 8:30,29.64,56.7,20.15,4,west
1236,9/28/21 8:45,29.43,57.7,20.24,4,west
1237,9/28/21 9:00,29.77,57.23,20.42,4,west
1238,9/28/21 9:15,27.45,57.39,18.31,4,west
1239,9/28/21 9:30,29.21,55.67,19.46,4,west
1240,9/28/21 9:45,31.06,52.84,20.32,4,west
1241,9/28/21 10:00,32.39,46.46,19.46,4,west
1242,9/28/21 10:15,31.06,52.08,20.09,4,west
1243,9/28/21 10:30,27.11,56.61,17.77,4,west
1244,9/28/21 10:45,26.6,57.79,17.62,4,west
1245,9/28/21 11:00,26.38,61,18.28,4,west
1246,9/28/21 11:15,27.11,57.39,17.99,4,west
1247,9/28/21 11:30,26.08,59.71,17.65,4,west
1248,9/28/21 11:45,26.77,57.29,17.64,4,west
1249,9/28/21 12:00,26.68,55.04,16.93,4,west
1250,9/28/21 12:15,27.54,52.9,17.1,4,west
1251,9/28/21 12:30,28.23,50.62,17.03,4,west
1252,9/28/21 12:45,28.53,50.15,17.16,4,west
1253,9/28/21 13:00,28.27,49.92,16.85,4,west
1254,9/28/21 13:15,28.1,48.81,16.34,4,west
1255,9/28/21 13:30,27.75,49.54,16.26,4,west
1256,9/28/21 13:45,27.28,51.04,16.29,4,west
1257,9/28/21 14:00,27.24,52.05,16.56,4,west
1258,9/28/21 14:15,26.08,53.19,15.83,4,west
1259,9/28/21 14:30,25.61,53.88,15.6,4,west
1260,9/28/21 14:45,25.91,53.66,15.81,4,west
1261,9/28/21 15:00,27.11,52.56,16.59,4,west
1262,9/28/21 15:15,27.24,51.83,16.49,4,west
1263,9/28/21 15:30,27.97,49.57,16.46,4,west
1264,9/28/21 15:45,28.18,49.64,16.68,4,west
1265,9/28/21 16:00,27.2,50.81,16.14,4,west
1266,9/28/21 16:15,25.57,54.13,15.63,4,west
1267,9/28/21 16:30,25.95,52.9,15.63,4,west
1268,9/28/21 16:45,26.9,51.54,16.09,4,west
1269,9/28/21 17:00,26.47,52.75,16.06,4,west
1270,9/28/21 17:15,25.99,51.89,15.37,4,west
1271,9/28/21 17:30,25.35,53.35,15.2,4,west
1272,9/28/21 17:45,25.48,53.35,15.32,4,west
1273,9/28/21 18:00,25.01,52.02,14.49,4,west
1274,9/28/21 18:15,28.18,50.11,16.83,4,west
1275,9/28/21 18:30,27.2,48.93,15.55,4,west
1276,9/28/21 18:45,28.31,51.2,17.29,4,west
1277,9/28/21 19:00,29.04,50.02,17.59,4,west
1278,9/28/21 19:15,29.17,49.99,17.7,4,west
1279,9/28/21 19:30,29,49.76,17.47,4,west
1280,9/28/21 19:45,28.7,49.38,17.07,4,west
1281,9/28/21 20:00,28.4,50.91,17.28,4,west
1282,9/28/21 20:15,28.1,50.85,16.98,4,west
1283,9/28/21 20:30,28.27,50.94,17.17,4,west
1284,9/28/21 20:45,28.23,51.16,17.2,4,west
1285,9/28/21 21:00,27.88,51.92,17.12,4,west
1286,9/28/21 21:15,28.14,51.67,17.28,4,west
1287,9/28/21 21:30,27.93,51.42,17,4,west
1288,9/28/21 21:45,28.18,50.88,17.07,4,west
1289,9/28/21 22:00,28.95,49.16,17.23,4,west
1290,9/28/21 22:15,29,48.71,17.13,4,west
1291,9/28/21 22:30,29.21,48.23,17.17,4,west
1292,9/28/21 22:45,29.43,47.94,17.27,4,west
1293,9/28/21 23:00,29.64,47.49,17.32,4,west
1294,9/28/21 23:15,29.64,46.98,17.14,4,west
1295,9/28/21 23:30,29.68,46.72,17.1,4,west
1296,9/28/21 23:45,29.77,46.46,17.09,4,west
1297,9/29/21 0:00,29.9,45.92,17.02,4,west
1298,9/29/21 0:15,29.9,46.17,17.1,4,west
1299,9/29/21 0:30,29.86,46.24,17.09,4,west
1300,9/29/21 0:45,29.64,46.4,16.95,4,west
1301,9/29/21 1:00,29.6,46.66,17,4,west
1302,9/29/21 1:15,29.6,46.46,16.93,4,west
1303,9/29/21 1:30,29.6,46.4,16.91,4,west
1304,9/29/21 1:45,29.6,46.21,16.84,4,west
1305,9/29/21 2:00,29.51,46.17,16.75,4,west
1306,9/29/21 2:15,29.56,45.85,16.68,4,west
1307,9/29/21 2:30,29.6,45.95,16.75,4,west
1308,9/29/21 2:45,29.56,45.59,16.59,4,west
1309,9/29/21 3:00,29.47,45.14,16.36,4,west
1310,9/29/21 3:15,29.34,45.37,16.32,4,west
1311,9/29/21 3:30,29.34,45.59,16.4,4,west
1312,9/29/21 3:45,29.47,45.33,16.43,4,west
1313,9/29/21 4:00,29.56,45.14,16.44,4,west
1314,9/29/21 4:15,29.6,45.14,16.47,4,west
1315,9/29/21 4:30,29.47,45.08,16.34,4,west
1316,9/29/21 4:45,29.38,44.85,16.18,4,west
1317,9/29/21 5:00,29.34,45.3,16.3,4,west
1318,9/29/21 5:15,29.3,45.11,16.19,4,west
1319,9/29/21 5:30,29.34,44.85,16.14,4,west
1320,9/29/21 5:45,29.3,44.85,16.1,4,west
1321,9/29/21 6:00,29.3,44.85,16.1,4,west
1322,9/29/21 6:15,29.26,44.59,15.97,4,west
1323,9/29/21 6:30,29.26,44.59,15.97,4,west
1324,9/29/21 6:45,29.21,44.59,15.93,4,west
1325,9/29/21 7:00,29.13,44.82,15.93,4,west
1326,9/29/21 7:15,29.17,44.59,15.89,4,west
1327,9/29/21 7:30,29.17,44.49,15.86,4,west
1328,9/29/21 7:45,29.17,44.85,15.98,4,west
1329,9/29/21 8:00,29.26,44.85,16.06,4,west
1330,9/29/21 8:15,29.38,44.85,16.18,4,west
1331,9/29/21 8:30,29.34,44.07,15.87,4,west
1332,9/29/21 8:45,29.08,45.56,16.15,4,west
1333,9/29/21 9:00,25.99,48.26,14.24,4,west
1334,9/29/21 9:15,26.94,48.65,15.23,4,west
1335,9/29/21 9:30,26.42,49.09,14.9,4,west
1336,9/29/21 9:45,29.47,45.4,16.45,4,west
1337,9/29/21 10:00,29.47,45.85,16.6,4,west
1338,9/29/21 10:15,28.61,48.93,16.85,4,west
1339,9/29/21 10:30,26.17,52.68,15.76,4,west
1340,9/29/21 10:45,25.52,55.36,15.94,4,west
1341,9/29/21 11:00,24.66,55.76,15.26,4,west
1342,9/29/21 11:15,27.37,50.81,16.3,4,west
1343,9/29/21 11:30,26.21,53.44,16.02,4,west
1344,9/29/21 11:45,26.3,53.19,16.03,4,west
1345,9/29/21 12:00,26.47,53,16.13,4,west
1346,9/29/21 12:15,27.2,52.3,16.6,4,west
1347,9/29/21 12:30,27.84,51.35,16.9,4,west
1348,9/29/21 12:45,27.93,51.64,17.07,4,west
1349,9/29/21 13:00,27.45,51.32,16.54,4,west
1350,9/29/21 13:15,27.45,50.08,16.15,4,west
1351,9/29/21 13:30,28.44,48.33,16.49,4,west
1352,9/29/21 13:45,29.38,47.2,16.98,4,west
1353,9/29/21 14:00,29.98,45.92,17.09,4,west
1354,9/29/21 14:15,29.47,46.37,16.78,4,west
1355,9/29/21 14:30,29.51,46.66,16.92,4,west
1356,9/29/21 14:45,30.11,43.62,16.4,4,west
1357,9/29/21 15:00,29.81,44.4,16.41,4,west
1358,9/29/21 15:15,30.76,41.86,16.33,4,west
1359,9/29/21 15:30,30.71,42.02,16.35,4,west
1360,9/29/21 15:45,30.2,43.32,16.37,4,west
1361,9/29/21 16:00,29.77,43,15.87,4,west
1362,9/29/21 16:15,28.61,44.98,15.53,4,west
1363,9/29/21 16:30,28.14,46.53,15.63,4,west
1364,9/29/21 16:45,28.18,46.56,15.68,4,west
1365,9/29/21 17:00,27.24,45.66,14.51,4,west
1366,9/29/21 17:15,26.51,48.39,14.75,4,west
1367,9/29/21 17:30,25.95,49.09,14.46,4,west
1368,9/29/21 17:45,25.39,50.5,14.39,4,west
1369,9/29/21 18:00,25.01,51.29,14.28,4,west
1370,9/29/21 18:15,25.57,50.02,14.4,4,west
1371,9/29/21 18:30,26.68,50.69,15.63,4,west
1372,9/29/21 18:45,28.48,48.33,16.53,4,west
1373,9/29/21 19:00,29.34,45.66,16.42,4,west
1374,9/29/21 19:15,29.6,43.52,15.9,4,west
1375,9/29/21 19:30,29.38,43.49,15.7,4,west
1376,9/29/21 19:45,29.13,45.3,16.1,4,west
1377,9/29/21 20:00,28.78,45.04,15.7,4,west
1378,9/29/21 20:15,28.57,46.01,15.84,4,west
1379,9/29/21 20:30,28.35,46.3,15.75,4,west
1380,9/29/21 20:45,28.1,47.04,15.76,4,west
1381,9/29/21 21:00,28.4,45.98,15.67,4,west
1382,9/29/21 21:15,28.27,46.56,15.75,4,west
1383,9/29/21 21:30,27.97,46.21,15.36,4,west
1384,9/29/21 21:45,28.48,47.11,16.13,4,west
1385,9/29/21 22:00,28.23,46.3,15.63,4,west
1386,9/29/21 22:15,27.84,46.24,15.26,4,west
1387,9/29/21 22:30,29.04,44.56,15.77,4,west
1388,9/29/21 22:45,29.3,44.07,15.83,4,west
1389,9/29/21 23:00,29.51,44.04,16.01,4,west
1390,9/29/21 23:15,29.68,43.84,16.09,4,west
1391,9/29/21 23:30,29.77,44.1,16.26,4,west
1392,9/29/21 23:45,29.56,44.04,16.05,4,west
1393,9/30/21 0:00,29.6,44.3,16.18,4,west
1394,9/30/21 0:15,29.73,43.84,16.13,4,west
1395,9/30/21 0:30,29.77,43.78,16.15,4,west
1396,9/30/21 0:45,29.81,43.58,16.12,4,west
1397,9/30/21 1:00,29.77,43.52,16.06,4,west
1398,9/30/21 1:15,29.77,43.78,16.15,4,west
1399,9/30/21 1:30,29.64,44.1,16.15,4,west
1400,9/30/21 1:45,29.64,44.04,16.13,4,west
1401,9/30/21 2:00,29.56,44.04,16.05,4,west
1402,9/30/21 2:15,29.56,43.78,15.96,4,west
1403,9/30/21 2:30,29.6,43.32,15.83,4,west
1404,9/30/21 2:45,29.56,42.97,15.66,4,west
1405,9/30/21 3:00,29.56,43.29,15.78,4,west
1406,9/30/21 3:15,29.51,43.03,15.65,4,west
1407,9/30/21 3:30,29.51,42.97,15.62,4,west
1408,9/30/21 3:45,29.56,42.18,15.37,4,west
1409,9/30/21 4:00,29.51,41.96,15.25,4,west
1410,9/30/21 4:15,29.56,42.15,15.36,4,west
1411,9/30/21 4:30,29.56,42.22,15.39,4,west
1412,9/30/21 4:45,29.56,42.22,15.39,4,west
1413,9/30/21 5:00,29.56,41.89,15.27,4,west
1414,9/30/21 5:15,29.6,42.18,15.41,4,west
1415,9/30/21 5:30,29.64,42.48,15.56,4,west
1416,9/30/21 5:45,29.68,42.77,15.71,4,west
1417,9/30/21 6:00,29.68,43.06,15.81,4,west
1418,9/30/21 6:15,29.68,43.26,15.88,4,west
1419,9/30/21 6:30,29.64,43.58,15.96,4,west
1420,9/30/21 6:45,29.51,44.1,16.03,4,west
1421,9/30/21 7:00,29.43,44.01,15.92,4,west
1422,9/30/21 7:15,29.38,44.33,16,4,west
1423,9/30/21 7:30,29.3,44.07,15.83,4,west
1424,9/30/21 7:45,29.3,44.07,15.83,4,west
1425,9/30/21 8:00,29.26,44.27,15.86,4,west
1426,9/30/21 8:15,29.34,44.53,16.03,4,west
1427,9/30/21 8:30,29.6,44.62,16.29,4,west
1428,9/30/21 8:45,29.21,45.88,16.38,4,west
1429,9/30/21 9:00,28.95,42.61,14.99,4,west
1430,9/30/21 9:15,23.29,56.79,14.26,4,west
1431,9/30/21 9:30,26.94,49.41,15.47,4,west
1432,9/30/21 9:45,29.04,47.43,16.75,4,west
1433,9/30/21 10:00,30.46,44.4,16.99,4,west
1434,9/30/21 10:15,31.61,40.84,16.71,4,west
1435,9/30/21 10:30,26.21,52.72,15.81,4,west
1436,9/30/21 10:45,25.74,55.39,16.15,4,west
1437,9/30/21 11:00,26.04,54.7,16.23,4,west
1438,9/30/21 11:15,26.81,52.75,16.37,4,west
1439,9/30/21 11:30,26.34,54.23,16.37,4,west
1440,9/30/21 11:45,26.25,52.68,15.84,4,west
1441,9/30/21 12:00,27.75,55.92,18.17,4,west
1442,9/30/21 12:15,29.9,49.35,18.16,4,west
1443,9/30/21 12:30,30.41,47.33,17.97,4,west
1444,9/30/21 12:45,30.37,47.78,18.08,4,west
1445,9/30/21 13:00,30.33,48.04,18.12,4,west
1446,9/30/21 13:15,30.33,48.84,18.39,4,west
1447,9/30/21 13:30,30.2,49.38,18.45,4,west
1448,9/30/21 13:45,30.07,49.57,18.39,4,west
1449,9/30/21 14:00,30.2,49.57,18.51,4,west
1450,9/30/21 14:15,30.54,50.21,19.03,4,west
1451,9/30/21 14:30,30.37,50.18,18.86,4,west
1452,9/30/21 14:45,29.86,51.39,18.77,4,west
1453,9/30/21 15:00,29.34,51.83,18.43,4,west
1454,9/30/21 15:15,28.74,53.28,18.32,4,west
1455,9/30/21 15:30,28.35,53.47,18.02,4,west
1456,9/30/21 15:45,28.95,52.81,18.37,4,west
1457,9/30/21 16:00,29.98,51.67,18.97,4,west
1458,9/30/21 16:15,31.14,49.76,19.43,4,west
1459,9/30/21 16:30,26.85,54.79,17.01,4,west
1460,9/30/21 16:45,28.83,53.28,18.4,4,west
1461,9/30/21 17:00,25.82,59.93,17.47,4,west
1462,9/30/21 17:15,24.66,62.93,17.16,4,west
1463,9/30/21 17:30,24.92,60.02,16.65,4,west
1464,9/30/21 17:45,25.78,59.65,17.36,4,west
1465,9/30/21 18:00,27.88,55.2,18.09,4,west
1466,9/30/21 18:15,29,53.57,18.64,4,west
1467,9/30/21 18:30,28.74,53.28,18.32,4,west
1468,9/30/21 18:45,28.4,53.79,18.15,4,west
1469,9/30/21 19:00,28.01,53.94,17.84,4,west
1470,9/30/21 19:15,28.7,52.49,18.04,4,west
1471,9/30/21 19:30,29.08,52.08,18.27,4,west
1472,9/30/21 19:45,29.08,52.05,18.26,4,west
1473,9/30/21 20:00,29.21,52.11,18.4,4,west
1474,9/30/21 20:15,29.34,52.08,18.51,4,west
1475,9/30/21 20:30,29.47,51.58,18.47,4,west
1476,9/30/21 20:45,29.43,51.35,18.36,4,west
1477,9/30/21 21:00,29.38,51.1,18.24,4,west
1478,9/30/21 21:15,29.3,50.31,17.92,4,west
1479,9/30/21 21:30,29.34,49.54,17.71,4,west
1480,9/30/21 21:45,29.43,49.22,17.69,4,west
1481,9/30/21 22:00,29.56,48.74,17.65,4,west
