obs,date,temp,rel.humidity,dew.point,block,side
1000,9/26/21 21:45,27.54,46.66,15.12,1,east
1001,9/26/21 22:00,28.17,47.54,15.99,1,east
1002,9/26/21 22:15,27.74,45.67,14.98,1,east
1003,9/26/21 22:30,27.35,46.79,14.99,1,east
1004,9/26/21 22:45,28.32,45.74,15.53,1,east
1005,9/26/21 23:00,27.78,45.57,14.97,1,east
1006,9/26/21 23:15,28.18,44.92,15.12,1,east
1007,9/26/21 23:30,29.01,43.76,15.45,1,east
1008,9/26/21 23:45,29.07,43.76,15.51,1,east
1009,9/27/21 0:00,29.23,43.65,15.62,1,east
1010,9/27/21 0:15,29.57,43.19,15.75,1,east
1011,9/27/21 0:30,29.65,43.19,15.83,1,east
1012,9/27/21 0:45,29.62,43.53,15.92,1,east
1013,9/27/21 1:00,29.57,44.09,16.07,1,east
1014,9/27/21 1:15,29.54,44.54,16.22,1,east
1015,9/27/21 1:30,29.44,44.96,16.27,1,east
1016,9/27/21 1:45,29.42,45.44,16.41,1,east
1017,9/27/21 2:00,29.37,45.81,16.5,1,east
1018,9/27/21 2:15,29.42,45.88,16.57,1,east
1019,9/27/21 2:30,29.35,46.22,16.62,1,east
1020,9/27/21 2:45,29.32,46.45,16.67,1,east
1021,9/27/21 3:00,29.32,46.55,16.71,1,east
1022,9/27/21 3:15,29.17,46.87,16.68,1,east
1023,9/27/21 3:30,29.12,46.99,16.67,1,east
1024,9/27/21 3:45,29.13,47.04,16.7,1,east
1025,9/27/21 4:00,29.33,46.68,16.76,1,east
1026,9/27/21 4:15,29.38,46.65,16.8,1,east
1027,9/27/21 4:30,29.38,46.73,16.83,1,east
1028,9/27/21 4:45,29.38,47.03,16.93,1,east
1029,9/27/21 5:00,29.29,47.16,16.88,1,east
1030,9/27/21 5:15,29.34,46.93,16.85,1,east
1031,9/27/21 5:30,29.37,46.84,16.85,1,east
1032,9/27/21 5:45,29.38,46.69,16.81,1,east
1033,9/27/21 6:00,29.39,46.48,16.75,1,east
1034,9/27/21 6:15,29.28,46.73,16.73,1,east
1035,9/27/21 6:30,29.26,46.64,16.68,1,east
1036,9/27/21 6:45,29.27,46.58,16.67,1,east
1037,9/27/21 7:00,29.21,46.53,16.6,1,east
1038,9/27/21 7:15,29.22,46.29,16.53,1,east
1039,9/27/21 7:30,29.21,46.32,16.53,1,east
1040,9/27/21 7:45,29.36,46.14,16.61,1,east
1041,9/27/21 8:00,29.39,45.68,16.48,1,east
1042,9/27/21 8:15,29.36,45.28,16.31,1,east
1043,9/27/21 8:30,29.54,45.11,16.41,1,east
1044,9/27/21 8:45,29.7,44.68,16.4,1,east
1045,9/27/21 9:00,29.85,44.78,16.57,1,east
1046,9/27/21 9:15,29.97,44.93,16.74,1,east
1047,9/27/21 9:30,29.98,45.18,16.84,1,east
1048,9/27/21 9:45,30.2,45.92,17.29,1,east
1049,9/27/21 10:00,30.01,44.57,16.64,1,east
1050,9/27/21 10:15,29.6,47.27,17.2,1,east
1051,9/27/21 10:30,27.76,50.54,16.58,1,east
1052,9/27/21 10:45,29.35,49.06,17.57,1,east
1053,9/27/21 11:00,29.74,46.23,16.98,1,east
1054,9/27/21 11:15,29.77,45.28,16.68,1,east
1055,9/27/21 11:30,29.9,45.48,16.87,1,east
1056,9/27/21 11:45,30.46,58.89,21.53,1,east
1057,9/27/21 12:00,28.97,55.82,19.27,1,east
1058,9/27/21 12:15,28.54,59.78,19.98,1,east
1059,9/27/21 12:30,26.92,52.74,16.47,1,east
1060,9/27/21 12:45,27.45,54.57,17.51,1,east
1061,9/27/21 13:00,28.11,57.33,18.9,1,east
1062,9/27/21 13:15,27.28,57.91,18.29,1,east
1063,9/27/21 13:30,26.85,65.51,19.87,1,east
1064,9/27/21 13:45,29.46,61.09,21.2,1,east
1065,9/27/21 14:00,27.73,55.14,17.93,1,east
1066,9/27/21 14:15,25.02,64.4,17.86,1,east
1067,9/27/21 14:30,24.94,65.61,18.08,1,east
1068,9/27/21 14:45,24.77,67.35,18.34,1,east
1069,9/27/21 15:00,23.69,69.29,17.75,1,east
1070,9/27/21 15:15,23.62,68.32,17.47,1,east
1071,9/27/21 15:30,24.33,66.06,17.61,1,east
1072,9/27/21 15:45,25.27,61.57,17.37,1,east
1073,9/27/21 16:00,25.23,62.57,17.6,1,east
1074,9/27/21 16:15,25.97,59.5,17.5,1,east
1075,9/27/21 16:30,24.87,62.48,17.23,1,east
1076,9/27/21 16:45,25.1,62.19,17.38,1,east
1077,9/27/21 17:00,24.82,62.84,17.27,1,east
1078,9/27/21 17:15,23.24,66.98,16.79,1,east
1079,9/27/21 17:30,23.39,67.89,17.14,1,east
1080,9/27/21 17:45,23.36,68.03,17.14,1,east
1081,9/27/21 18:00,23.09,65.82,16.37,1,east
1082,9/27/21 18:15,25.03,61.84,17.22,1,east
1083,9/27/21 18:30,26.13,59.22,17.58,1,east
1084,9/27/21 18:45,28.04,53.74,17.81,1,east
1085,9/27/21 19:00,28.86,48.23,16.84,1,east
1086,9/27/21 19:15,28.94,47.38,16.64,1,east
1087,9/27/21 19:30,28.62,48.91,16.85,1,east
1088,9/27/21 19:45,28.29,51.12,17.24,1,east
1089,9/27/21 20:00,27.96,50.88,16.86,1,east
1090,9/27/21 20:15,27.8,51.42,16.88,1,east
1091,9/27/21 20:30,27.63,51.09,16.62,1,east
1092,9/27/21 20:45,28.03,52.17,17.33,1,east
1093,9/27/21 21:00,28.05,52.64,17.49,1,east
1094,9/27/21 21:15,27.37,55.18,17.6,1,east
1095,9/27/21 21:30,28.42,57.84,19.33,1,east
1096,9/27/21 21:45,28.65,61.56,20.56,1,east
1097,9/27/21 22:00,29.34,63.55,21.73,1,east
1098,9/27/21 22:15,29.42,63.93,21.9,1,east
1099,9/27/21 22:30,29.44,65.39,22.29,1,east
1100,9/27/21 22:45,29.41,65.66,22.33,1,east
1101,9/27/21 23:00,29.19,65.32,22.04,1,east
1102,9/27/21 23:15,29.03,65.28,21.88,1,east
1103,9/27/21 23:30,29.08,64.93,21.84,1,east
1104,9/27/21 23:45,29.11,64.32,21.71,1,east
1105,9/28/21 0:00,29.08,64.01,21.61,1,east
1106,9/28/21 0:15,29,63.6,21.42,1,east
1107,9/28/21 0:30,28.94,63.53,21.35,1,east
1108,9/28/21 0:45,29.05,63.21,21.37,1,east
1109,9/28/21 1:00,29.15,62.7,21.33,1,east
1110,9/28/21 1:15,29.16,62.52,21.29,1,east
1111,9/28/21 1:30,29.16,62.34,21.24,1,east
1112,9/28/21 1:45,29.09,61.96,21.09,1,east
1113,9/28/21 2:00,29.02,61.77,20.96,1,east
1114,9/28/21 2:15,28.98,61.67,20.9,1,east
1115,9/28/21 2:30,28.97,61.53,20.85,1,east
1116,9/28/21 2:45,29,61.27,20.81,1,east
1117,9/28/21 3:00,29.03,60.88,20.74,1,east
1118,9/28/21 3:15,29.04,60.76,20.72,1,east
1119,9/28/21 3:30,29.08,60.89,20.79,1,east
1120,9/28/21 3:45,29.14,60.76,20.8,1,east
1121,9/28/21 4:00,29.18,60.44,20.76,1,east
1122,9/28/21 4:15,29.14,60.23,20.66,1,east
1123,9/28/21 4:30,29.16,60.01,20.62,1,east
1124,9/28/21 4:45,29.11,59.96,20.56,1,east
1125,9/28/21 5:00,29.08,59.84,20.51,1,east
1126,9/28/21 5:15,29.08,59.63,20.45,1,east
1127,9/28/21 5:30,29.07,59.56,20.42,1,east
1128,9/28/21 5:45,29.06,59.12,20.29,1,east
1129,9/28/21 6:00,29.08,59.2,20.33,1,east
1130,9/28/21 6:15,28.99,58.49,20.05,1,east
1131,9/28/21 6:30,29,58.3,20.01,1,east
1132,9/28/21 6:45,28.97,57.96,19.88,1,east
1133,9/28/21 7:00,28.95,57.45,19.73,1,east
1134,9/28/21 7:15,29.13,57.27,19.84,1,east
1135,9/28/21 7:30,29.24,56.99,19.87,1,east
1136,9/28/21 7:45,29.34,56.87,19.92,1,east
1137,9/28/21 8:00,29.39,56.97,20,1,east
1138,9/28/21 8:15,29.3,57.41,20.03,1,east
1139,9/28/21 8:30,29.12,57.88,20,1,east
1140,9/28/21 8:45,28.84,59.45,20.17,1,east
1141,9/28/21 9:00,28.89,60.53,20.51,1,east
1142,9/28/21 9:15,25.64,62.36,17.93,1,east
1143,9/28/21 9:30,27.05,62.77,19.36,1,east
1144,9/28/21 9:45,28.42,60.55,20.07,1,east
1145,9/28/21 10:00,29.01,52.02,18.18,1,east
1146,9/28/21 10:15,27.72,58.29,18.81,1,east
1147,9/28/21 10:30,24.57,62.67,17,1,east
1148,9/28/21 10:45,24.3,65.47,17.44,1,east
1149,9/28/21 11:00,24.13,67.91,17.85,1,east
1150,9/28/21 11:15,24.98,61.99,17.21,1,east
1151,9/28/21 11:30,22.73,68.12,16.57,1,east
1152,9/28/21 11:45,22.57,68.84,16.58,1,east
1153,9/28/21 12:00,22.76,65.93,16.08,1,east
1154,9/28/21 12:15,23.96,62.49,16.37,1,east
1155,9/28/21 12:30,24.32,61.16,16.38,1,east
1156,9/28/21 12:45,25.18,58.81,16.57,1,east
1157,9/28/21 13:00,25.32,59.65,16.93,1,east
1158,9/28/21 13:15,25.79,55.74,16.3,1,east
1159,9/28/21 13:30,28.26,49.49,16.7,1,east
1160,9/28/21 13:45,25.43,56.83,16.26,1,east
1161,9/28/21 14:00,24.59,58.46,15.92,1,east
1162,9/28/21 14:15,23.35,61.47,15.54,1,east
1163,9/28/21 14:30,22.83,63.5,15.56,1,east
1164,9/28/21 14:45,22.56,64.84,15.63,1,east
1165,9/28/21 15:00,22.65,65.65,15.91,1,east
1166,9/28/21 15:15,22.58,65.58,15.83,1,east
1167,9/28/21 15:30,23.66,62.49,16.09,1,east
1168,9/28/21 15:45,24.43,60.58,16.33,1,east
1169,9/28/21 16:00,23.81,60.47,15.72,1,east
1170,9/28/21 16:15,22.97,63.19,15.62,1,east
1171,9/28/21 16:30,22.88,62.87,15.46,1,east
1172,9/28/21 16:45,23.74,61.27,15.86,1,east
1173,9/28/21 17:00,23.59,61.58,15.8,1,east
1174,9/28/21 17:15,22.39,63.61,15.17,1,east
1175,9/28/21 17:30,22.49,64.25,15.42,1,east
1176,9/28/21 17:45,22.99,58.44,14.42,1,east
1177,9/28/21 18:00,22.9,55.03,13.4,1,east
1178,9/28/21 18:15,26.95,57.3,17.81,1,east
1179,9/28/21 18:30,25.8,49.99,14.61,1,east
1180,9/28/21 18:45,27.31,54.4,17.33,1,east
1181,9/28/21 19:00,28.18,56.29,18.68,1,east
1182,9/28/21 19:15,28.37,52.49,17.73,1,east
1183,9/28/21 19:30,28.21,50.62,17.02,1,east
1184,9/28/21 19:45,27.94,50.02,16.58,1,east
1185,9/28/21 20:00,27.63,50.5,16.44,1,east
1186,9/28/21 20:15,27.36,51.57,16.52,1,east
1187,9/28/21 20:30,27.76,52.72,17.25,1,east
1188,9/28/21 20:45,27.61,51.95,16.88,1,east
1189,9/28/21 21:00,27.21,52.38,16.63,1,east
1190,9/28/21 21:15,27.67,55.07,17.85,1,east
1191,9/28/21 21:30,27.32,52.95,16.91,1,east
1192,9/28/21 21:45,28.27,50.27,16.96,1,east
1193,9/28/21 22:00,28.91,48.32,16.92,1,east
1194,9/28/21 22:15,28.94,48.2,16.91,1,east
1195,9/28/21 22:30,29.24,47.49,16.95,1,east
1196,9/28/21 22:45,29.42,47.12,16.98,1,east
1197,9/28/21 23:00,29.42,46.97,16.94,1,east
1198,9/28/21 23:15,29.35,46.67,16.78,1,east
1199,9/28/21 23:30,29.39,46.51,16.76,1,east
1200,9/28/21 23:45,29.45,46.24,16.72,1,east
1201,9/29/21 0:00,29.57,45.86,16.69,1,east
1202,9/29/21 0:15,29.51,46.02,16.7,1,east
1203,9/29/21 0:30,29.39,46.17,16.64,1,east
1204,9/29/21 0:45,29.21,46.69,16.65,1,east
1205,9/29/21 1:00,29.14,46.59,16.55,1,east
1206,9/29/21 1:15,29.16,46.3,16.48,1,east
1207,9/29/21 1:30,29.17,46.3,16.49,1,east
1208,9/29/21 1:45,29.14,46.37,16.48,1,east
1209,9/29/21 2:00,29.09,46.23,16.39,1,east
1210,9/29/21 2:15,29.12,46.04,16.35,1,east
1211,9/29/21 2:30,29.09,45.91,16.28,1,east
1212,9/29/21 2:45,29.05,45.83,16.22,1,east
1213,9/29/21 3:00,29.01,45.22,15.97,1,east
1214,9/29/21 3:15,28.92,45.37,15.94,1,east
1215,9/29/21 3:30,28.99,45.39,16.01,1,east
1216,9/29/21 3:45,29.09,45.68,16.21,1,east
1217,9/29/21 4:00,29.19,45.19,16.12,1,east
1218,9/29/21 4:15,29.09,45.07,15.99,1,east
1219,9/29/21 4:30,28.98,45.25,15.95,1,east
1220,9/29/21 4:45,28.92,45.51,15.99,1,east
1221,9/29/21 5:00,28.91,45.27,15.9,1,east
1222,9/29/21 5:15,28.92,45.07,15.84,1,east
1223,9/29/21 5:30,29,45.18,15.95,1,east
1224,9/29/21 5:45,28.98,44.59,15.72,1,east
1225,9/29/21 6:00,28.95,44.56,15.69,1,east
1226,9/29/21 6:15,28.93,44.39,15.61,1,east
1227,9/29/21 6:30,29,44.25,15.62,1,east
1228,9/29/21 6:45,29.03,44.28,15.66,1,east
1229,9/29/21 7:00,28.99,44.28,15.62,1,east
1230,9/29/21 7:15,29.14,43.93,15.63,1,east
1231,9/29/21 7:30,29.19,43.7,15.6,1,east
1232,9/29/21 7:45,29.18,44.14,15.74,1,east
1233,9/29/21 8:00,29.17,44.48,15.86,1,east
1234,9/29/21 8:15,29.3,44.24,15.89,1,east
1235,9/29/21 8:30,29.11,43.86,15.58,1,east
1236,9/29/21 8:45,28.69,45.76,15.86,1,east
1237,9/29/21 9:00,25.03,49.77,13.83,1,east
1238,9/29/21 9:15,24.86,53.42,14.77,1,east
1239,9/29/21 9:30,23.82,54.84,14.21,1,east
1240,9/29/21 9:45,26.4,57.17,17.27,1,east
1241,9/29/21 10:00,25.67,52.87,15.36,1,east
1242,9/29/21 10:15,24.7,54.54,14.94,1,east
1243,9/29/21 10:30,23.12,61.63,15.37,1,east
1244,9/29/21 10:45,22.64,64.81,15.7,1,east
1245,9/29/21 11:00,21.93,65.45,15.18,1,east
1246,9/29/21 11:15,25.15,56.96,16.04,1,east
1247,9/29/21 11:30,22.5,65.63,15.76,1,east
1248,9/29/21 11:45,21.77,67.27,15.45,1,east
1249,9/29/21 12:00,22.65,65,15.75,1,east
1250,9/29/21 12:15,24.27,61.35,16.38,1,east
1251,9/29/21 12:30,24.8,60.38,16.63,1,east
1252,9/29/21 12:45,25.6,58.45,16.86,1,east
1253,9/29/21 13:00,25.5,57.46,16.5,1,east
1254,9/29/21 13:15,26.06,56.26,16.69,1,east
1255,9/29/21 13:30,25.84,57.06,16.71,1,east
1256,9/29/21 13:45,26.17,56.05,16.73,1,east
1257,9/29/21 14:00,26.24,54.51,16.36,1,east
1258,9/29/21 14:15,26.21,55.94,16.74,1,east
1259,9/29/21 14:30,26.28,55.34,16.64,1,east
1260,9/29/21 14:45,25.2,57.21,16.16,1,east
1261,9/29/21 15:00,23.97,60.48,15.87,1,east
1262,9/29/21 15:15,24.55,58.72,15.95,1,east
1263,9/29/21 15:30,25.06,56.52,15.84,1,east
1264,9/29/21 15:45,25.51,55.24,15.9,1,east
1265,9/29/21 16:00,25.03,56.65,15.84,1,east
1266,9/29/21 16:15,25.21,54.85,15.51,1,east
1267,9/29/21 16:30,24.08,58.44,15.44,1,east
1268,9/29/21 16:45,23.89,59.43,15.53,1,east
1269,9/29/21 17:00,23.44,58.97,14.98,1,east
1270,9/29/21 17:15,22.13,63.54,14.91,1,east
1271,9/29/21 17:30,22.22,62.86,14.83,1,east
1272,9/29/21 17:45,21.78,64.08,14.71,1,east
1273,9/29/21 18:00,21.48,61.71,13.84,1,east
1274,9/29/21 18:15,22.64,60.3,14.58,1,east
1275,9/29/21 18:30,24.68,54.16,14.81,1,east
1276,9/29/21 18:45,27.24,54.12,17.18,1,east
1277,9/29/21 19:00,28.45,47.69,16.29,1,east
1278,9/29/21 19:15,28.79,42.29,14.73,1,east
1279,9/29/21 19:30,28.71,43.37,15.05,1,east
1280,9/29/21 19:45,28.39,44.85,15.28,1,east
1281,9/29/21 20:00,28.1,44.78,14.99,1,east
1282,9/29/21 20:15,27.84,45.58,15.03,1,east
1283,9/29/21 20:30,27.58,47.14,15.32,1,east
1284,9/29/21 20:45,27.36,47.56,15.26,1,east
1285,9/29/21 21:00,28.11,48.92,16.38,1,east
1286,9/29/21 21:15,27.73,46.69,15.31,1,east
1287,9/29/21 21:30,27.37,47.42,15.22,1,east
1288,9/29/21 21:45,28.31,48.04,16.29,1,east
1289,9/29/21 22:00,27.78,46.78,15.38,1,east
1290,9/29/21 22:15,27.31,47.49,15.19,1,east
1291,9/29/21 22:30,29.01,44,15.54,1,east
1292,9/29/21 22:45,29.08,43.78,15.53,1,east
1293,9/29/21 23:00,29.3,43.76,15.72,1,east
1294,9/29/21 23:15,29.36,44.15,15.91,1,east
1295,9/29/21 23:30,29.33,44.32,15.94,1,east
1296,9/29/21 23:45,29.08,44.73,15.87,1,east
1297,9/30/21 0:00,29.08,44.82,15.9,1,east
1298,9/30/21 0:15,29.23,44.26,15.84,1,east
1299,9/30/21 0:30,29.32,44.19,15.89,1,east
1300,9/30/21 0:45,29.34,44.24,15.92,1,east
1301,9/30/21 1:00,29.35,44.31,15.96,1,east
1302,9/30/21 1:15,29.27,44.41,15.92,1,east
1303,9/30/21 1:30,29.15,44.8,15.95,1,east
1304,9/30/21 1:45,29.17,44.43,15.84,1,east
1305,9/30/21 2:00,29.07,44.3,15.7,1,east
1306,9/30/21 2:15,29.07,44.2,15.67,1,east
1307,9/30/21 2:30,29.2,43.54,15.55,1,east
1308,9/30/21 2:45,29.13,43.44,15.45,1,east
1309,9/30/21 3:00,29.07,43.32,15.36,1,east
1310,9/30/21 3:15,29.07,43.96,15.58,1,east
1311,9/30/21 3:30,29.03,43.06,15.22,1,east
1312,9/30/21 3:45,29.04,42.35,14.97,1,east
1313,9/30/21 4:00,29.03,42.24,14.92,1,east
1314,9/30/21 4:15,29.05,42.14,14.91,1,east
1315,9/30/21 4:30,29.07,42.33,14.99,1,east
1316,9/30/21 4:45,29.13,42.3,15.03,1,east
1317,9/30/21 5:00,29.11,42.31,15.02,1,east
1318,9/30/21 5:15,29.17,42.38,15.1,1,east
1319,9/30/21 5:30,29.18,42.6,15.19,1,east
1320,9/30/21 5:45,29.18,42.96,15.32,1,east
1321,9/30/21 6:00,29.19,43.34,15.47,1,east
1322,9/30/21 6:15,29.12,43.81,15.57,1,east
1323,9/30/21 6:30,29.08,44.27,15.7,1,east
1324,9/30/21 6:45,29.04,44.63,15.79,1,east
1325,9/30/21 7:00,28.91,44.79,15.73,1,east
1326,9/30/21 7:15,28.93,45.27,15.92,1,east
1327,9/30/21 7:30,28.87,44.58,15.62,1,east
1328,9/30/21 7:45,28.87,44.63,15.64,1,east
1329,9/30/21 8:00,28.89,44.94,15.76,1,east
1330,9/30/21 8:15,28.99,45.1,15.91,1,east
1331,9/30/21 8:30,29.13,45.48,16.16,1,east
1332,9/30/21 8:45,28.67,47.39,16.39,1,east
1333,9/30/21 9:00,28.04,44.56,14.86,1,east
1334,9/30/21 9:15,22.28,59.15,13.95,1,east
1335,9/30/21 9:30,24.77,54.94,15.12,1,east
1336,9/30/21 9:45,26.57,58.01,17.66,1,east
1337,9/30/21 10:00,27.59,50.09,16.28,1,east
1338,9/30/21 10:15,27.45,47.71,15.39,1,east
1339,9/30/21 10:30,23.4,59.12,14.98,1,east
1340,9/30/21 10:45,23.29,61.35,15.46,1,east
1341,9/30/21 11:00,23.98,64.4,16.87,1,east
1342,9/30/21 11:15,25,56.76,15.84,1,east
1343,9/30/21 11:30,23.35,61.85,15.64,1,east
1344,9/30/21 11:45,23.59,60.67,15.57,1,east
1345,9/30/21 12:00,26.12,59.08,17.53,1,east
1346,9/30/21 12:15,28.59,48.83,16.8,1,east
1347,9/30/21 12:30,29.33,51.35,18.27,1,east
1348,9/30/21 12:45,29.42,46.76,16.87,1,east
1349,9/30/21 13:00,29.34,50.25,17.94,1,east
1350,9/30/21 13:15,29.43,48.7,17.52,1,east
1351,9/30/21 13:30,29.34,48.4,17.34,1,east
1352,9/30/21 13:45,29.29,49.13,17.53,1,east
1353,9/30/21 14:00,29.49,56.42,19.93,1,east
1354,9/30/21 14:15,29.91,53.26,19.39,1,east
1355,9/30/21 14:30,29.72,50.89,18.48,1,east
1356,9/30/21 14:45,29.24,53.39,18.82,1,east
1357,9/30/21 15:00,28.74,53.44,18.36,1,east
1358,9/30/21 15:15,28.16,55.68,18.48,1,east
1359,9/30/21 15:30,27.75,56,18.2,1,east
1360,9/30/21 15:45,28.62,55.13,18.75,1,east
1361,9/30/21 16:00,29.59,53.88,19.28,1,east
1362,9/30/21 16:15,31.01,50.78,19.64,1,east
1363,9/30/21 16:30,26.6,56.3,17.2,1,east
1364,9/30/21 16:45,28.86,54.72,18.85,1,east
1365,9/30/21 17:00,25.58,61.49,17.65,1,east
1366,9/30/21 17:15,23.65,64.49,16.58,1,east
1367,9/30/21 17:30,24.79,60.68,16.7,1,east
1368,9/30/21 17:45,25.68,59.7,17.28,1,east
1369,9/30/21 18:00,27.93,55.37,18.18,1,east
1370,9/30/21 18:15,28.9,53.45,18.52,1,east
1371,9/30/21 18:30,28.48,56.42,18.99,1,east
1372,9/30/21 18:45,28,55.49,18.28,1,east
1373,9/30/21 19:00,27.54,55.32,17.8,1,east
1374,9/30/21 19:15,28.79,52.48,18.12,1,east
1375,9/30/21 19:30,28.82,52.32,18.1,1,east
1376,9/30/21 19:45,28.91,52.61,18.27,1,east
1377,9/30/21 20:00,29.02,52.44,18.32,1,east
1378,9/30/21 20:15,29.24,52.2,18.46,1,east
1379,9/30/21 20:30,29.31,52.08,18.48,1,east
1380,9/30/21 20:45,29.24,51.6,18.27,1,east
1381,9/30/21 21:00,29.12,51.3,18.06,1,east
1382,9/30/21 21:15,28.86,51.06,17.75,1,east
1383,9/30/21 21:30,28.91,50,17.46,1,east
1384,9/30/21 21:45,29.17,49.44,17.52,1,east
1385,9/30/21 22:00,29.3,48.93,17.48,1,east
1386,9/30/21 22:15,29.27,48.91,17.44,1,east
1387,9/30/21 22:30,29.16,49.36,17.49,1,east
1388,9/30/21 22:45,28.97,49.51,17.36,1,east
1389,9/30/21 23:00,29.02,49.8,17.5,1,east
1390,9/30/21 23:15,29.26,48.85,17.41,1,east
1391,9/30/21 23:30,29.26,48.78,17.39,1,east
1392,9/30/21 23:45,29.38,48.65,17.46,1,east
1393,10/1/21 0:00,29.29,48.89,17.45,1,east
1394,10/1/21 0:15,29.09,49.62,17.51,1,east
1395,10/1/21 0:30,29.14,49.7,17.57,1,east
1396,10/1/21 0:45,29.16,49.87,17.65,1,east
1397,10/1/21 1:00,29.11,49.98,17.63,1,east
1398,10/1/21 1:15,29.12,49.98,17.65,1,east
1399,10/1/21 1:30,29.13,49.97,17.65,1,east
1400,10/1/21 1:45,29.11,49.91,17.61,1,east
1401,10/1/21 2:00,29.13,50.06,17.68,1,east
1402,10/1/21 2:15,29.21,50.01,17.74,1,east
1403,10/1/21 2:30,29.21,49.82,17.68,1,east
1404,10/1/21 2:45,29.24,49.72,17.68,1,east
1405,10/1/21 3:00,28.82,51.51,17.85,1,east
1406,10/1/21 3:15,28.91,51.68,17.99,1,east
1407,10/1/21 3:30,29.34,51.2,18.24,1,east
1408,10/1/21 3:45,29.48,51.07,18.32,1,east
1409,10/1/21 4:00,29.34,51.4,18.3,1,east
1410,10/1/21 4:15,29.21,51.55,18.23,1,east
1411,10/1/21 4:30,29.12,51.6,18.15,1,east
1412,10/1/21 4:45,28.92,51.6,17.97,1,east
1413,10/1/21 5:00,28.94,51.52,17.97,1,east
1414,10/1/21 5:15,29.05,51.4,18.03,1,east
1415,10/1/21 5:30,29.26,51.03,18.1,1,east
1416,10/1/21 5:45,29.45,50.17,18.01,1,east
1417,10/1/21 6:00,29.38,50.39,18.02,1,east
1418,10/1/21 6:15,29.36,50.75,18.12,1,east
1419,10/1/21 6:30,29.36,50.85,18.14,1,east
1420,10/1/21 6:45,29.27,51.4,18.23,1,east
1421,10/1/21 7:00,29.24,51.1,18.12,1,east
1422,10/1/21 7:15,29.24,51.47,18.23,1,east
1423,10/1/21 7:30,29.27,51.24,18.18,1,east
1424,10/1/21 7:45,29.44,51.28,18.35,1,east
1425,10/1/21 8:00,29.45,51.26,18.35,1,east
1426,10/1/21 8:15,29.41,51.64,18.43,1,east
1427,10/1/21 8:30,29.41,51.77,18.47,1,east
1428,10/1/21 8:45,29.45,51.77,18.51,1,east
1429,10/1/21 9:00,29.46,52.19,18.65,1,east
1430,10/1/21 9:15,29.31,52.49,18.61,1,east
1431,10/1/21 9:30,29.17,53.08,18.65,1,east
1432,10/1/21 9:45,29.04,53.8,18.75,1,east
1433,10/1/21 10:00,29.22,54.17,19.03,1,east
1434,10/1/21 10:15,29.49,53.99,19.23,1,east
1435,10/1/21 10:30,29.77,54.08,19.51,1,east
1436,10/1/21 10:45,29.7,54.69,19.62,1,east
1437,10/1/21 11:00,29,56.06,19.37,1,east
1438,10/1/21 11:15,28.72,60.3,20.29,1,east
1439,10/1/21 11:30,29.63,61.2,21.39,1,east
1440,10/1/21 11:45,30.2,61.43,21.98,1,east
1441,10/1/21 12:00,26.04,58.13,17.19,1,east
1442,10/1/21 12:15,27.06,74.01,22.05,1,east
1443,10/1/21 12:30,29.32,63.46,21.69,1,east
1444,10/1/21 12:45,27.96,53.05,17.53,1,east
1445,10/1/21 13:00,26.81,56.65,17.5,1,east
1446,10/1/21 13:15,23.9,63.33,16.53,1,east
1447,10/1/21 13:30,23.44,69.38,17.54,1,east
1448,10/1/21 13:45,24.71,64.99,17.7,1,east
1449,10/1/21 14:00,27.88,62.94,20.2,1,east
1450,10/1/21 14:15,29.73,60.56,21.31,1,east
1451,10/1/21 14:30,29.86,55.69,20.06,1,east
1452,10/1/21 14:45,29.61,59.13,20.81,1,east
1453,10/1/21 15:00,30.15,60.19,21.6,1,east
1454,10/1/21 15:15,30.98,57.62,21.67,1,east
1455,10/1/21 15:30,31.05,57.98,21.83,1,east
1456,10/1/21 15:45,27.74,61.02,19.56,1,east
1457,10/1/21 16:00,27.11,55.31,17.4,1,east
1458,10/1/21 16:15,27.46,66.38,20.66,1,east
1459,10/1/21 16:30,29.37,59.68,20.73,1,east
1460,10/1/21 16:45,26.83,62.53,19.1,1,east
1461,10/1/21 17:00,24.19,62.7,16.65,1,east
1462,10/1/21 17:15,26.77,65.05,19.67,1,east
1463,10/1/21 17:30,26.21,64.32,18.96,1,east
1464,10/1/21 17:45,28.2,58.41,19.29,1,east
1465,10/1/21 18:00,24.31,65.04,17.34,1,east
1466,10/1/21 18:15,27.14,62.14,19.29,1,east
1467,10/1/21 18:30,28.32,55.78,18.66,1,east
1468,10/1/21 18:45,28.62,55.55,18.87,1,east
1469,10/1/21 19:00,28.2,58.68,19.37,1,east
1470,10/1/21 19:15,27.54,59.41,18.94,1,east
1471,10/1/21 19:30,27.01,60.17,18.65,1,east
1472,10/1/21 19:45,28.88,55.12,18.99,1,east
1473,10/1/21 20:00,29.04,55.55,19.26,1,east
1474,10/1/21 20:15,29.33,55.1,19.4,1,east
1475,10/1/21 20:30,29.43,55.03,19.47,1,east
1476,10/1/21 20:45,29.5,54.98,19.53,1,east
1477,10/1/21 21:00,29.56,55.04,19.59,1,east
1478,10/1/21 21:15,29.57,54.92,19.57,1,east
1479,10/1/21 21:30,29.56,55.29,19.67,1,east
1480,10/1/21 21:45,28.83,54.77,18.84,1,east
1481,10/1/21 22:00,28.78,54.31,18.66,1,east
