obs,date,temp,block,side
1380,9/30/21 21:45,28.655,1,south
1381,9/30/21 22:00,28.853,1,south
1382,9/30/21 22:15,28.754,1,south
1383,9/30/21 22:30,28.754,1,south
1384,9/30/21 22:45,28.555,1,south
1385,9/30/21 23:00,28.555,1,south
1386,9/30/21 23:15,28.754,1,south
1387,9/30/21 23:30,28.853,1,south
1388,9/30/21 23:45,28.853,1,south
1389,10/1/21 0:00,28.853,1,south
1390,10/1/21 0:15,28.754,1,south
1391,10/1/21 0:30,28.853,1,south
1392,10/1/21 0:45,28.853,1,south
1393,10/1/21 1:00,28.853,1,south
1394,10/1/21 1:15,28.853,1,south
1395,10/1/21 1:30,28.853,1,south
1396,10/1/21 1:45,28.853,1,south
1397,10/1/21 2:00,28.754,1,south
1398,10/1/21 2:15,28.853,1,south
1399,10/1/21 2:30,28.853,1,south
1400,10/1/21 2:45,28.853,1,south
1401,10/1/21 3:00,28.456,1,south
1402,10/1/21 3:15,28.456,1,south
1403,10/1/21 3:30,28.655,1,south
1404,10/1/21 3:45,28.853,1,south
1405,10/1/21 4:00,28.754,1,south
1406,10/1/21 4:15,28.655,1,south
1407,10/1/21 4:30,28.555,1,south
1408,10/1/21 4:45,28.456,1,south
1409,10/1/21 5:00,28.456,1,south
1410,10/1/21 5:15,28.456,1,south
1411,10/1/21 5:30,28.655,1,south
1412,10/1/21 5:45,28.853,1,south
1413,10/1/21 6:00,28.754,1,south
1414,10/1/21 6:15,28.754,1,south
1415,10/1/21 6:30,28.754,1,south
1416,10/1/21 6:45,28.655,1,south
1417,10/1/21 7:00,28.655,1,south
1418,10/1/21 7:15,28.655,1,south
1419,10/1/21 7:30,28.754,1,south
1420,10/1/21 7:45,28.853,1,south
1421,10/1/21 8:00,28.953,1,south
1422,10/1/21 8:15,28.953,1,south
1423,10/1/21 8:30,29.053,1,south
1424,10/1/21 8:45,29.152,1,south
1425,10/1/21 9:00,29.352,1,south
1426,10/1/21 9:15,29.252,1,south
1427,10/1/21 9:30,29.152,1,south
1428,10/1/21 9:45,29.152,1,south
1429,10/1/21 10:00,29.452,1,south
1430,10/1/21 10:15,29.752,1,south
1431,10/1/21 10:30,30.356,1,south
1432,10/1/21 10:45,30.356,1,south
1433,10/1/21 11:00,29.352,1,south
1434,10/1/21 11:15,28.754,1,south
1435,10/1/21 11:30,30.356,1,south
1436,10/1/21 11:45,32.291,1,south
1437,10/1/21 12:00,26.683,1,south
1438,10/1/21 12:15,28.754,1,south
1439,10/1/21 12:30,31.574,1,south
1440,10/1/21 12:45,29.252,1,south
1441,10/1/21 13:00,28.258,1,south
1442,10/1/21 13:15,24.448,1,south
1443,10/1/21 13:30,24.448,1,south
1444,10/1/21 13:45,26.292,1,south
1445,10/1/21 14:00,30.558,1,south
1446,10/1/21 14:15,32.188,1,south
1447,10/1/21 14:30,31.778,1,south
1448,10/1/21 14:45,31.064,1,south
1449,10/1/21 15:00,32.291,1,south
1450,10/1/21 15:15,33.535,1,south
1451,10/1/21 15:30,33.326,1,south
1452,10/1/21 15:45,28.953,1,south
1453,10/1/21 16:00,28.754,1,south
1454,10/1/21 16:15,29.652,1,south
1455,10/1/21 16:30,32.188,1,south
1456,10/1/21 16:45,29.752,1,south
1457,10/1/21 17:00,26.977,1,south
1458,10/1/21 17:15,30.862,1,south
1459,10/1/21 17:30,30.558,1,south
1460,10/1/21 17:45,34.268,1,south
1461,10/1/21 18:00,27.37,1,south
1462,10/1/21 18:15,33.222,1,south
1463,10/1/21 18:30,33.326,1,south
1464,10/1/21 18:45,31.983,1,south
1465,10/1/21 19:00,30.154,1,south
1466,10/1/21 19:15,28.456,1,south
1467,10/1/21 19:30,27.468,1,south
1468,10/1/21 19:45,28.555,1,south
1469,10/1/21 20:00,28.853,1,south
1470,10/1/21 20:15,29.053,1,south
1471,10/1/21 20:30,29.053,1,south
1472,10/1/21 20:45,29.152,1,south
1473,10/1/21 21:00,29.152,1,south
1474,10/1/21 21:15,29.152,1,south
1475,10/1/21 21:30,29.252,1,south
1476,10/1/21 21:45,28.555,1,south
1477,10/1/21 22:00,26.977,1,south
1478,10/1/21 22:15,26.488,1,south
1479,10/1/21 22:30,27.075,1,south
1480,10/1/21 22:45,27.37,1,south
1481,10/1/21 23:00,27.468,1,south
1482,10/1/21 23:15,27.468,1,south
1483,10/1/21 23:30,27.468,1,south
1484,10/1/21 23:45,27.567,1,south
1485,10/2/21 0:00,27.764,1,south
1486,10/2/21 0:15,27.862,1,south
1487,10/2/21 0:30,27.961,1,south
1488,10/2/21 0:45,27.961,1,south
1489,10/2/21 1:00,27.862,1,south
1490,10/2/21 1:15,27.862,1,south
1491,10/2/21 1:30,27.862,1,south
1492,10/2/21 1:45,27.862,1,south
1493,10/2/21 2:00,27.764,1,south
1494,10/2/21 2:15,27.764,1,south
1495,10/2/21 2:30,27.862,1,south
1496,10/2/21 2:45,27.862,1,south
1497,10/2/21 3:00,27.764,1,south
1498,10/2/21 3:15,27.665,1,south
1499,10/2/21 3:30,27.665,1,south
1500,10/2/21 3:45,27.665,1,south
1501,10/2/21 4:00,27.567,1,south
1502,10/2/21 4:15,27.665,1,south
1503,10/2/21 4:30,27.764,1,south
1504,10/2/21 4:45,27.764,1,south
1505,10/2/21 5:00,27.862,1,south
1506,10/2/21 5:15,27.665,1,south
1507,10/2/21 5:30,27.665,1,south
1508,10/2/21 5:45,27.665,1,south
1509,10/2/21 6:00,27.567,1,south
1510,10/2/21 6:15,27.567,1,south
1511,10/2/21 6:30,27.272,1,south
1512,10/2/21 6:45,27.173,1,south
1513,10/2/21 7:00,27.468,1,south
1514,10/2/21 7:15,27.567,1,south
1515,10/2/21 7:30,27.567,1,south
1516,10/2/21 7:45,27.567,1,south
1517,10/2/21 8:00,27.567,1,south
1518,10/2/21 8:15,27.764,1,south
1519,10/2/21 8:30,28.357,1,south
1520,10/2/21 8:45,28.655,1,south
1521,10/2/21 9:00,26.097,1,south
1522,10/2/21 9:15,23.581,1,south
1523,10/2/21 9:30,26.683,1,south
1524,10/2/21 9:45,28.456,1,south
1525,10/2/21 10:00,29.953,1,south
1526,10/2/21 10:15,27.764,1,south
1527,10/2/21 10:30,23.677,1,south
1528,10/2/21 10:45,25.708,1,south
1529,10/2/21 11:00,29.752,1,south
1530,10/2/21 11:15,29.552,1,south
1531,10/2/21 11:30,25.125,1,south
1532,10/2/21 11:45,23.773,1,south
1533,10/2/21 12:00,24.158,1,south
1534,10/2/21 12:15,23.677,1,south
1535,10/2/21 12:30,25.222,1,south
1536,10/2/21 12:45,24.448,1,south
1537,10/2/21 13:00,24.641,1,south
1538,10/2/21 13:15,25.222,1,south
1539,10/2/21 13:30,24.931,1,south
1540,10/2/21 13:45,25.805,1,south
1541,10/2/21 14:00,26.292,1,south
1542,10/2/21 14:15,26.292,1,south
1543,10/2/21 14:30,26.488,1,south
1544,10/2/21 14:45,24.931,1,south
1545,10/2/21 15:00,23.1,1,south
1546,10/2/21 15:15,22.812,1,south
1547,10/2/21 15:30,26.097,1,south
1548,10/2/21 15:45,23.677,1,south
1549,10/2/21 16:00,25.125,1,south
1550,10/2/21 16:15,26.585,1,south
1551,10/2/21 16:30,25.416,1,south
1552,10/2/21 16:45,24.158,1,south
1553,10/2/21 17:00,26.292,1,south
1554,10/2/21 17:15,29.252,1,south
1555,10/2/21 17:30,30.558,1,south
1556,10/2/21 17:45,29.152,1,south
1557,10/2/21 18:00,26.683,1,south
1558,10/2/21 18:15,32.291,1,south
1559,10/2/21 18:30,33.953,1,south
1560,10/2/21 18:45,32.188,1,south
1561,10/2/21 19:00,30.154,1,south
1562,10/2/21 19:15,28.754,1,south
1563,10/2/21 19:30,27.862,1,south
1564,10/2/21 19:45,27.961,1,south
1565,10/2/21 20:00,28.853,1,south
1566,10/2/21 20:15,29.152,1,south
1567,10/2/21 20:30,29.252,1,south
1568,10/2/21 20:45,29.252,1,south
1569,10/2/21 21:00,29.152,1,south
1570,10/2/21 21:15,29.152,1,south
1571,10/2/21 21:30,29.152,1,south
1572,10/2/21 21:45,29.053,1,south
1573,10/2/21 22:00,29.053,1,south
1574,10/2/21 22:15,28.953,1,south
1575,10/2/21 22:30,28.853,1,south
1576,10/2/21 22:45,28.754,1,south
1577,10/2/21 23:00,28.754,1,south
1578,10/2/21 23:15,28.655,1,south
1579,10/2/21 23:30,28.655,1,south
1580,10/2/21 23:45,28.655,1,south
1581,10/3/21 0:00,28.555,1,south
1582,10/3/21 0:15,28.456,1,south
1583,10/3/21 0:30,28.555,1,south
1584,10/3/21 0:45,28.555,1,south
1585,10/3/21 1:00,28.456,1,south
1586,10/3/21 1:15,28.456,1,south
1587,10/3/21 1:30,28.357,1,south
1588,10/3/21 1:45,28.357,1,south
1589,10/3/21 2:00,28.357,1,south
1590,10/3/21 2:15,28.357,1,south
1591,10/3/21 2:30,28.357,1,south
1592,10/3/21 2:45,28.258,1,south
1593,10/3/21 3:00,28.258,1,south
1594,10/3/21 3:15,28.258,1,south
1595,10/3/21 3:30,28.159,1,south
1596,10/3/21 3:45,28.159,1,south
1597,10/3/21 4:00,28.06,1,south
1598,10/3/21 4:15,28.06,1,south
1599,10/3/21 4:30,28.06,1,south
1600,10/3/21 4:45,28.159,1,south
1601,10/3/21 5:00,28.159,1,south
1602,10/3/21 5:15,28.06,1,south
1603,10/3/21 5:30,28.06,1,south
1604,10/3/21 5:45,27.961,1,south
1605,10/3/21 6:00,27.961,1,south
1606,10/3/21 6:15,27.961,1,south
1607,10/3/21 6:30,27.961,1,south
1608,10/3/21 6:45,27.961,1,south
1609,10/3/21 7:00,27.862,1,south
1610,10/3/21 7:15,27.862,1,south
1611,10/3/21 7:30,27.862,1,south
1612,10/3/21 7:45,27.862,1,south
1613,10/3/21 8:00,28.06,1,south
1614,10/3/21 8:15,28.258,1,south
1615,10/3/21 8:30,28.754,1,south
1616,10/3/21 8:45,29.252,1,south
1617,10/3/21 9:00,26.195,1,south
1618,10/3/21 9:15,22.908,1,south
1619,10/3/21 9:30,26.781,1,south
1620,10/3/21 9:45,25.319,1,south
1621,10/3/21 10:00,29.252,1,south
1622,10/3/21 10:15,27.862,1,south
1623,10/3/21 10:30,22.333,1,south
1624,10/3/21 10:45,24.351,1,south
1625,10/3/21 11:00,24.931,1,south
1626,10/3/21 11:15,25.319,1,south
1627,10/3/21 11:30,23.196,1,south
1628,10/3/21 11:45,22.142,1,south
1629,10/3/21 12:00,22.908,1,south
1630,10/3/21 12:15,24.158,1,south
1631,10/3/21 12:30,25.416,1,south
1632,10/3/21 12:45,25.416,1,south
1633,10/3/21 13:00,25.902,1,south
1634,10/3/21 13:15,25.902,1,south
1635,10/3/21 13:30,26,1,south
1636,10/3/21 13:45,26.781,1,south
1637,10/3/21 14:00,27.173,1,south
1638,10/3/21 14:15,27.075,1,south
1639,10/3/21 14:30,27.862,1,south
1640,10/3/21 14:45,26.879,1,south
1641,10/3/21 15:00,25.028,1,south
1642,10/3/21 15:15,24.738,1,south
1643,10/3/21 15:30,26.39,1,south
1644,10/3/21 15:45,26.292,1,south
1645,10/3/21 16:00,26.585,1,south
1646,10/3/21 16:15,26.292,1,south
1647,10/3/21 16:30,24.835,1,south
1648,10/3/21 16:45,27.37,1,south
1649,10/3/21 17:00,24.641,1,south
1650,10/3/21 17:15,25.805,1,south
1651,10/3/21 17:30,30.154,1,south
1652,10/3/21 17:45,29.853,1,south
1653,10/3/21 18:00,25.125,1,south
1654,10/3/21 18:15,25.125,1,south
1655,10/3/21 18:30,30.356,1,south
1656,10/3/21 18:45,31.166,1,south
1657,10/3/21 19:00,29.953,1,south
1658,10/3/21 19:15,28.953,1,south
1659,10/3/21 19:30,28.06,1,south
1660,10/3/21 19:45,27.37,1,south
1661,10/3/21 20:00,28.06,1,south
1662,10/3/21 20:15,27.37,1,south
1663,10/3/21 20:30,27.665,1,south
1664,10/3/21 20:45,28.555,1,south
1665,10/3/21 21:00,28.853,1,south
1666,10/3/21 21:15,28.953,1,south
1667,10/3/21 21:30,28.953,1,south
1668,10/3/21 21:45,28.953,1,south
1669,10/3/21 22:00,28.953,1,south
1670,10/3/21 22:15,28.853,1,south
1671,10/3/21 22:30,28.853,1,south
1672,10/3/21 22:45,28.853,1,south
1673,10/3/21 23:00,28.853,1,south
1674,10/3/21 23:15,28.754,1,south
1675,10/3/21 23:30,28.655,1,south
1676,10/3/21 23:45,28.655,1,south
1677,10/4/21 0:00,28.655,1,south
1678,10/4/21 0:15,28.555,1,south
1679,10/4/21 0:30,28.456,1,south
1680,10/4/21 0:45,28.357,1,south
1681,10/4/21 1:00,28.357,1,south
1682,10/4/21 1:15,28.456,1,south
1683,10/4/21 1:30,28.456,1,south
1684,10/4/21 1:45,28.357,1,south
1685,10/4/21 2:00,28.357,1,south
1686,10/4/21 2:15,28.357,1,south
1687,10/4/21 2:30,28.357,1,south
1688,10/4/21 2:45,28.357,1,south
1689,10/4/21 3:00,28.357,1,south
1690,10/4/21 3:15,28.357,1,south
1691,10/4/21 3:30,28.258,1,south
1692,10/4/21 3:45,28.258,1,south
1693,10/4/21 4:00,28.258,1,south
1694,10/4/21 4:15,28.159,1,south
1695,10/4/21 4:30,28.159,1,south
1696,10/4/21 4:45,28.159,1,south
1697,10/4/21 5:00,28.06,1,south
1698,10/4/21 5:15,28.06,1,south
1699,10/4/21 5:30,28.06,1,south
1700,10/4/21 5:45,28.06,1,south
1701,10/4/21 6:00,28.159,1,south
1702,10/4/21 6:15,28.159,1,south
1703,10/4/21 6:30,28.159,1,south
1704,10/4/21 6:45,28.159,1,south
1705,10/4/21 7:00,28.06,1,south
1706,10/4/21 7:15,28.06,1,south
1707,10/4/21 7:30,28.06,1,south
1708,10/4/21 7:45,27.961,1,south
1709,10/4/21 8:00,28.06,1,south
1710,10/4/21 8:15,28.06,1,south
1711,10/4/21 8:30,28.555,1,south
1712,10/4/21 8:45,29.053,1,south
1713,10/4/21 9:00,27.665,1,south
1714,10/4/21 9:15,23.388,1,south
1715,10/4/21 9:30,27.272,1,south
1716,10/4/21 9:45,25.708,1,south
1717,10/4/21 10:00,29.652,1,south
1718,10/4/21 10:15,27.567,1,south
1719,10/4/21 10:30,21.855,1,south
1720,10/4/21 10:45,23.581,1,south
1721,10/4/21 11:00,24.931,1,south
1722,10/4/21 11:15,27.173,1,south
1723,10/4/21 11:30,24.351,1,south
1724,10/4/21 11:45,23.196,1,south
1725,10/4/21 12:00,23.484,1,south
1726,10/4/21 12:15,23.196,1,south
1727,10/4/21 12:30,24.448,1,south
1728,10/4/21 12:45,25.513,1,south
1729,10/4/21 13:00,25.708,1,south
1730,10/4/21 13:15,26.39,1,south
1731,10/4/21 13:30,26.585,1,south
1732,10/4/21 13:45,27.37,1,south
1733,10/4/21 14:00,27.961,1,south
1734,10/4/21 14:15,28.357,1,south
1735,10/4/21 14:30,28.754,1,south
1736,10/4/21 14:45,27.173,1,south
1737,10/4/21 15:00,26.097,1,south
1738,10/4/21 15:15,26.39,1,south
1739,10/4/21 15:30,28.555,1,south
1740,10/4/21 15:45,27.862,1,south
1741,10/4/21 16:00,27.764,1,south
1742,10/4/21 16:15,27.665,1,south
1743,10/4/21 16:30,26.781,1,south
1744,10/4/21 16:45,28.953,1,south
1745,10/4/21 17:00,24.158,1,south
1746,10/4/21 17:15,24.448,1,south
1747,10/4/21 17:30,26.292,1,south
1748,10/4/21 17:45,24.448,1,south
1749,10/4/21 18:00,24.641,1,south
1750,10/4/21 18:15,25.125,1,south
1751,10/4/21 18:30,30.963,1,south
1752,10/4/21 18:45,31.88,1,south
1753,10/4/21 19:00,30.862,1,south
1754,10/4/21 19:15,29.853,1,south
1755,10/4/21 19:30,28.953,1,south
1756,10/4/21 19:45,28.258,1,south
1757,10/4/21 20:00,27.764,1,south
1758,10/4/21 20:15,27.665,1,south
1759,10/4/21 20:30,27.961,1,south
1760,10/4/21 20:45,27.468,1,south
1761,10/4/21 21:00,27.862,1,south
1762,10/4/21 21:15,28.754,1,south
1763,10/4/21 21:30,28.953,1,south
1764,10/4/21 21:45,29.053,1,south
1765,10/4/21 22:00,29.152,1,south
1766,10/4/21 22:15,29.252,1,south
1767,10/4/21 22:30,29.352,1,south
1768,10/4/21 22:45,29.352,1,south
1769,10/4/21 23:00,29.352,1,south
1770,10/4/21 23:15,29.352,1,south
1771,10/4/21 23:30,29.252,1,south
1772,10/4/21 23:45,29.152,1,south
1773,10/5/21 0:00,29.152,1,south
1774,10/5/21 0:15,28.953,1,south
1775,10/5/21 0:30,28.953,1,south
1776,10/5/21 0:45,29.053,1,south
1777,10/5/21 1:00,28.953,1,south
1778,10/5/21 1:15,28.853,1,south
1779,10/5/21 1:30,28.853,1,south
1780,10/5/21 1:45,28.853,1,south
1781,10/5/21 2:00,28.853,1,south
1782,10/5/21 2:15,28.853,1,south
1783,10/5/21 2:30,28.853,1,south
1784,10/5/21 2:45,28.754,1,south
1785,10/5/21 3:00,28.754,1,south
1786,10/5/21 3:15,28.754,1,south
1787,10/5/21 3:30,28.754,1,south
1788,10/5/21 3:45,28.754,1,south
1789,10/5/21 4:00,28.754,1,south
1790,10/5/21 4:15,28.655,1,south
1791,10/5/21 4:30,28.555,1,south
1792,10/5/21 4:45,28.456,1,south
1793,10/5/21 5:00,28.456,1,south
1794,10/5/21 5:15,28.357,1,south
1795,10/5/21 5:30,28.357,1,south
1796,10/5/21 5:45,28.357,1,south
1797,10/5/21 6:00,28.357,1,south
1798,10/5/21 6:15,28.258,1,south
1799,10/5/21 6:30,28.258,1,south
1800,10/5/21 6:45,28.258,1,south
1801,10/5/21 7:00,28.357,1,south
1802,10/5/21 7:15,28.357,1,south
1803,10/5/21 7:30,28.357,1,south
1804,10/5/21 7:45,28.258,1,south
1805,10/5/21 8:00,28.258,1,south
1806,10/5/21 8:15,28.456,1,south
1807,10/5/21 8:30,28.754,1,south
1808,10/5/21 8:45,29.053,1,south
1809,10/5/21 9:00,29.752,1,south
1810,10/5/21 9:15,23.292,1,south
1811,10/5/21 9:30,27.272,1,south
1812,10/5/21 9:45,26.195,1,south
1813,10/5/21 10:00,29.953,1,south
1814,10/5/21 10:15,27.075,1,south
1815,10/5/21 10:30,23.1,1,south
1816,10/5/21 10:45,22.525,1,south
1817,10/5/21 11:00,23.292,1,south
1818,10/5/21 11:15,24.062,1,south
1819,10/5/21 11:30,23.773,1,south
1820,10/5/21 11:45,21.951,1,south
1821,10/5/21 12:00,23.196,1,south
1822,10/5/21 12:15,24.641,1,south
1823,10/5/21 12:30,25.902,1,south
1824,10/5/21 12:45,26.977,1,south
1825,10/5/21 13:00,27.37,1,south
1826,10/5/21 13:15,28.357,1,south
1827,10/5/21 13:30,28.258,1,south
1828,10/5/21 13:45,29.053,1,south
1829,10/5/21 14:00,29.552,1,south
1830,10/5/21 14:15,29.953,1,south
1831,10/5/21 14:30,30.558,1,south
1832,10/5/21 14:45,29.352,1,south
1833,10/5/21 15:00,27.764,1,south
1834,10/5/21 15:15,28.655,1,south
1835,10/5/21 15:30,30.862,1,south
1836,10/5/21 15:45,30.356,1,south
1837,10/5/21 16:00,29.953,1,south
1838,10/5/21 16:15,26.097,1,south
1839,10/5/21 16:30,23.388,1,south
1840,10/5/21 16:45,25.416,1,south
1841,10/5/21 17:00,24.835,1,south
1842,10/5/21 17:15,25.416,1,south
1843,10/5/21 17:30,24.062,1,south
1844,10/5/21 17:45,23.677,1,south
1845,10/5/21 18:00,25.61,1,south
1846,10/5/21 18:15,26.292,1,south
1847,10/5/21 18:30,30.862,1,south
1848,10/5/21 18:45,31.166,1,south
1849,10/5/21 19:00,30.356,1,south
1850,10/5/21 19:15,29.452,1,south
1851,10/5/21 19:30,28.655,1,south
1852,10/5/21 19:45,28.06,1,south
1853,10/5/21 20:00,27.567,1,south
1854,10/5/21 20:15,27.961,1,south
1855,10/5/21 20:30,27.468,1,south
1856,10/5/21 20:45,27.862,1,south
1857,10/5/21 21:00,27.37,1,south
1858,10/5/21 21:15,27.862,1,south
1859,10/5/21 21:30,28.655,1,south
1860,10/5/21 21:45,28.953,1,south
1861,10/5/21 22:00,28.953,1,south
1862,10/5/21 22:15,28.953,1,south
1863,10/5/21 22:30,28.853,1,south
1864,10/5/21 22:45,28.754,1,south
1865,10/5/21 23:00,28.754,1,south
1866,10/5/21 23:15,28.655,1,south
1867,10/5/21 23:30,28.555,1,south
1868,10/5/21 23:45,28.555,1,south
1869,10/6/21 0:00,28.456,1,south
1870,10/6/21 0:15,28.357,1,south
1871,10/6/21 0:30,28.357,1,south
1872,10/6/21 0:45,28.357,1,south
1873,10/6/21 1:00,28.357,1,south
1874,10/6/21 1:15,28.258,1,south
1875,10/6/21 1:30,28.258,1,south
1876,10/6/21 1:45,28.258,1,south
1877,10/6/21 2:00,28.357,1,south
1878,10/6/21 2:15,28.258,1,south
1879,10/6/21 2:30,28.258,1,south
1880,10/6/21 2:45,28.258,1,south
1881,10/6/21 3:00,28.258,1,south
1882,10/6/21 3:15,28.258,1,south
1883,10/6/21 3:30,28.258,1,south
1884,10/6/21 3:45,28.159,1,south
1885,10/6/21 4:00,28.159,1,south
1886,10/6/21 4:15,28.159,1,south
1887,10/6/21 4:30,28.06,1,south
1888,10/6/21 4:45,27.961,1,south
1889,10/6/21 5:00,28.06,1,south
1890,10/6/21 5:15,28.06,1,south
1891,10/6/21 5:30,28.06,1,south
1892,10/6/21 5:45,28.06,1,south
1893,10/6/21 6:00,28.06,1,south
1894,10/6/21 6:15,27.961,1,south
1895,10/6/21 6:30,27.961,1,south
1896,10/6/21 6:45,27.961,1,south
1897,10/6/21 7:00,27.961,1,south
1898,10/6/21 7:15,27.961,1,south
1899,10/6/21 7:30,27.862,1,south
1900,10/6/21 7:45,27.862,1,south
1901,10/6/21 8:00,27.961,1,south
1902,10/6/21 8:15,28.06,1,south
1903,10/6/21 8:30,28.456,1,south
1904,10/6/21 8:45,28.555,1,south
1905,10/6/21 9:00,29.552,1,south
1906,10/6/21 9:15,26,1,south
1907,10/6/21 9:30,26.683,1,south
1908,10/6/21 9:45,27.37,1,south
1909,10/6/21 10:00,30.154,1,south
1910,10/6/21 10:15,27.862,1,south
1911,10/6/21 10:30,23.677,1,south
1912,10/6/21 10:45,23.388,1,south
1913,10/6/21 11:00,22.908,1,south
1914,10/6/21 11:15,27.075,1,south
1915,10/6/21 11:30,26.488,1,south
1916,10/6/21 11:45,22.812,1,south
1917,10/6/21 12:00,24.062,1,south
1918,10/6/21 12:15,24.158,1,south
1919,10/6/21 12:30,27.37,1,south
1920,10/6/21 12:45,25.513,1,south
1921,10/6/21 13:00,25.513,1,south
1922,10/6/21 13:15,26.195,1,south
1923,10/6/21 13:30,26.097,1,south
1924,10/6/21 13:45,26.585,1,south
1925,10/6/21 14:00,27.272,1,south
1926,10/6/21 14:15,27.272,1,south
1927,10/6/21 14:30,28.754,1,south
1928,10/6/21 14:45,27.075,1,south
1929,10/6/21 15:00,25.708,1,south
1930,10/6/21 15:15,26.195,1,south
1931,10/6/21 15:30,28.953,1,south
1932,10/6/21 15:45,28.06,1,south
1933,10/6/21 16:00,28.258,1,south
1934,10/6/21 16:15,27.764,1,south
1935,10/6/21 16:30,26.879,1,south
1936,10/6/21 16:45,28.853,1,south
1937,10/6/21 17:00,25.125,1,south
1938,10/6/21 17:15,24.448,1,south
1939,10/6/21 17:30,23.004,1,south
1940,10/6/21 17:45,23.004,1,south
1941,10/6/21 18:00,26.977,1,south
1942,10/6/21 18:15,26.683,1,south
1943,10/6/21 18:30,29.152,1,south
1944,10/6/21 18:45,29.552,1,south
1945,10/6/21 19:00,29.152,1,south
1946,10/6/21 19:15,28.655,1,south
1947,10/6/21 19:30,28.159,1,south
1948,10/6/21 19:45,27.862,1,south
1949,10/6/21 20:00,28.258,1,south
1950,10/6/21 20:15,28.357,1,south
1951,10/6/21 20:30,27.862,1,south
1952,10/6/21 20:45,28.159,1,south
1953,10/6/21 21:00,27.961,1,south
1954,10/6/21 21:15,27.567,1,south
1955,10/6/21 21:30,28.655,1,south
1956,10/6/21 21:45,28.953,1,south
1957,10/6/21 22:00,29.152,1,south
1958,10/6/21 22:15,29.252,1,south
1959,10/6/21 22:30,29.452,1,south
1960,10/6/21 22:45,29.352,1,south
1961,10/6/21 23:00,29.352,1,south
1962,10/6/21 23:15,29.252,1,south
1963,10/6/21 23:30,29.252,1,south
1964,10/6/21 23:45,29.152,1,south
1965,10/7/21 0:00,29.252,1,south
1966,10/7/21 0:15,29.452,1,south
1967,10/7/21 0:30,29.452,1,south
1968,10/7/21 0:45,29.252,1,south
1969,10/7/21 1:00,28.953,1,south
1970,10/7/21 1:15,28.853,1,south
1971,10/7/21 1:30,28.853,1,south
1972,10/7/21 1:45,28.754,1,south
1973,10/7/21 2:00,28.754,1,south
1974,10/7/21 2:15,28.754,1,south
1975,10/7/21 2:30,28.754,1,south
1976,10/7/21 2:45,28.754,1,south
1977,10/7/21 3:00,28.655,1,south
1978,10/7/21 3:15,28.655,1,south
1979,10/7/21 3:30,28.754,1,south
1980,10/7/21 3:45,28.655,1,south
1981,10/7/21 4:00,28.655,1,south
1982,10/7/21 4:15,28.555,1,south
1983,10/7/21 4:30,28.456,1,south
1984,10/7/21 4:45,28.456,1,south
1985,10/7/21 5:00,28.456,1,south
1986,10/7/21 5:15,28.456,1,south
1987,10/7/21 5:30,28.456,1,south
1988,10/7/21 5:45,28.456,1,south
1989,10/7/21 6:00,28.456,1,south
1990,10/7/21 6:15,28.456,1,south
1991,10/7/21 6:30,28.456,1,south
1992,10/7/21 6:45,28.456,1,south
1993,10/7/21 7:00,28.456,1,south
1994,10/7/21 7:15,28.456,1,south
1995,10/7/21 7:30,28.555,1,south
1996,10/7/21 7:45,28.456,1,south
1997,10/7/21 8:00,28.456,1,south
1998,10/7/21 8:15,28.655,1,south
1999,10/7/21 8:30,29.053,1,south
2000,10/7/21 8:45,28.853,1,south
2001,10/7/21 9:00,29.752,1,south
2002,10/7/21 9:15,30.356,1,south
2003,10/7/21 9:30,24.351,1,south
2004,10/7/21 9:45,24.738,1,south
2005,10/7/21 10:00,29.452,1,south
2006,10/7/21 10:15,24.835,1,south
2007,10/7/21 10:30,22.429,1,south
2008,10/7/21 10:45,23.004,1,south
2009,10/7/21 11:00,22.812,1,south
2010,10/7/21 11:15,23.677,1,south
2011,10/7/21 11:30,23.773,1,south
2012,10/7/21 11:45,22.717,1,south
2013,10/7/21 12:00,23.966,1,south
2014,10/7/21 12:15,25.513,1,south
2015,10/7/21 12:30,26.683,1,south
2016,10/7/21 12:45,27.468,1,south
2017,10/7/21 13:00,27.665,1,south
2018,10/7/21 13:15,28.357,1,south
2019,10/7/21 13:30,28.456,1,south
2020,10/7/21 13:45,29.053,1,south
2021,10/7/21 14:00,29.352,1,south
2022,10/7/21 14:15,29.452,1,south
2023,10/7/21 14:30,29.652,1,south
2024,10/7/21 14:45,28.258,1,south
2025,10/7/21 15:00,27.665,1,south
2026,10/7/21 15:15,28.357,1,south
2027,10/7/21 15:30,28.159,1,south
2028,10/7/21 15:45,27.37,1,south
2029,10/7/21 16:00,28.754,1,south
2030,10/7/21 16:15,28.853,1,south
2031,10/7/21 16:30,28.258,1,south
2032,10/7/21 16:45,29.652,1,south
2033,10/7/21 17:00,26.585,1,south
2034,10/7/21 17:15,26,1,south
2035,10/7/21 17:30,24.738,1,south
2036,10/7/21 17:45,24.835,1,south
2037,10/7/21 18:00,23.773,1,south
2038,10/7/21 18:15,25.416,1,south
2039,10/7/21 18:30,28.754,1,south
2040,10/7/21 18:45,30.457,1,south
2041,10/7/21 19:00,30.558,1,south
2042,10/7/21 19:15,30.154,1,south
2043,10/7/21 19:30,29.452,1,south
2044,10/7/21 19:45,28.853,1,south
2045,10/7/21 20:00,28.456,1,south
