obs,date,temp,block,side
699,9/23/21 19:30,28.258,1,north
700,9/23/21 19:45,27.665,1,north
701,9/23/21 20:00,27.173,1,north
702,9/23/21 20:15,26.879,1,north
703,9/23/21 20:30,27.764,1,north
704,9/23/21 20:45,27.272,1,north
705,9/23/21 21:00,26.781,1,north
706,9/23/21 21:15,27.37,1,north
707,9/23/21 21:30,26.781,1,north
708,9/23/21 21:45,27.37,1,north
709,9/23/21 22:00,26.683,1,north
710,9/23/21 22:15,28.258,1,north
711,9/23/21 22:30,28.953,1,north
712,9/23/21 22:45,29.152,1,north
713,9/23/21 23:00,29.152,1,north
714,9/23/21 23:15,29.252,1,north
715,9/23/21 23:30,29.252,1,north
716,9/23/21 23:45,29.252,1,north
717,9/24/21 0:00,29.252,1,north
718,9/24/21 0:15,29.152,1,north
719,9/24/21 0:30,29.053,1,north
720,9/24/21 0:45,28.953,1,north
721,9/24/21 1:00,29.152,1,north
722,9/24/21 1:15,29.152,1,north
723,9/24/21 1:30,29.053,1,north
724,9/24/21 1:45,29.053,1,north
725,9/24/21 2:00,28.953,1,north
726,9/24/21 2:15,28.953,1,north
727,9/24/21 2:30,29.053,1,north
728,9/24/21 2:45,28.953,1,north
729,9/24/21 3:00,28.853,1,north
730,9/24/21 3:15,28.853,1,north
731,9/24/21 3:30,28.754,1,north
732,9/24/21 3:45,28.754,1,north
733,9/24/21 4:00,28.853,1,north
734,9/24/21 4:15,28.953,1,north
735,9/24/21 4:30,28.953,1,north
736,9/24/21 4:45,28.953,1,north
737,9/24/21 5:00,28.953,1,north
738,9/24/21 5:15,28.853,1,north
739,9/24/21 5:30,28.754,1,north
740,9/24/21 5:45,28.754,1,north
741,9/24/21 6:00,28.754,1,north
742,9/24/21 6:15,28.754,1,north
743,9/24/21 6:30,28.655,1,north
744,9/24/21 6:45,28.754,1,north
745,9/24/21 7:00,28.953,1,north
746,9/24/21 7:15,28.953,1,north
747,9/24/21 7:30,28.953,1,north
748,9/24/21 7:45,29.053,1,north
749,9/24/21 8:00,29.252,1,north
750,9/24/21 8:15,29.152,1,north
751,9/24/21 8:30,29.152,1,north
752,9/24/21 8:45,29.352,1,north
753,9/24/21 9:00,29.152,1,north
754,9/24/21 9:15,29.352,1,north
755,9/24/21 9:30,24.158,1,north
756,9/24/21 9:45,28.655,1,north
757,9/24/21 10:00,26.195,1,north
758,9/24/21 10:15,24.545,1,north
759,9/24/21 10:30,22.717,1,north
760,9/24/21 10:45,26.977,1,north
761,9/24/21 11:00,23.196,1,north
762,9/24/21 11:15,22.046,1,north
763,9/24/21 11:30,19.567,1,north
764,9/24/21 11:45,19.472,1,north
765,9/24/21 12:00,20.234,1,north
766,9/24/21 12:15,20.901,1,north
767,9/24/21 12:30,20.996,1,north
768,9/24/21 12:45,20.901,1,north
769,9/24/21 13:00,20.996,1,north
770,9/24/21 13:15,20.996,1,north
771,9/24/21 13:30,20.996,1,north
772,9/24/21 13:45,20.901,1,north
773,9/24/21 14:00,20.71,1,north
774,9/24/21 14:15,20.424,1,north
775,9/24/21 14:30,20.043,1,north
776,9/24/21 14:45,20.234,1,north
777,9/24/21 15:00,20.138,1,north
778,9/24/21 15:15,20.138,1,north
779,9/24/21 15:30,20.234,1,north
780,9/24/21 15:45,20.519,1,north
781,9/24/21 16:00,20.615,1,north
782,9/24/21 16:15,20.329,1,north
783,9/24/21 16:30,19.948,1,north
784,9/24/21 16:45,19.948,1,north
785,9/24/21 17:00,19.853,1,north
786,9/24/21 17:15,19.377,1,north
787,9/24/21 17:30,19.377,1,north
788,9/24/21 17:45,19.567,1,north
789,9/24/21 18:00,19.567,1,north
790,9/24/21 18:15,21.664,1,north
791,9/24/21 18:30,25.61,1,north
792,9/24/21 18:45,28.555,1,north
793,9/24/21 19:00,29.452,1,north
794,9/24/21 19:15,29.352,1,north
795,9/24/21 19:30,28.853,1,north
796,9/24/21 19:45,28.159,1,north
797,9/24/21 20:00,27.665,1,north
798,9/24/21 20:15,27.272,1,north
799,9/24/21 20:30,26.879,1,north
800,9/24/21 20:45,27.665,1,north
801,9/24/21 21:00,27.37,1,north
802,9/24/21 21:15,26.879,1,north
803,9/24/21 21:30,27.764,1,north
804,9/24/21 21:45,27.075,1,north
805,9/24/21 22:00,27.862,1,north
806,9/24/21 22:15,28.555,1,north
807,9/24/21 22:30,28.754,1,north
808,9/24/21 22:45,29.053,1,north
809,9/24/21 23:00,29.152,1,north
810,9/24/21 23:15,29.152,1,north
811,9/24/21 23:30,29.252,1,north
812,9/24/21 23:45,29.252,1,north
813,9/25/21 0:00,29.152,1,north
814,9/25/21 0:15,29.252,1,north
815,9/25/21 0:30,29.152,1,north
816,9/25/21 0:45,29.053,1,north
817,9/25/21 1:00,29.152,1,north
818,9/25/21 1:15,29.152,1,north
819,9/25/21 1:30,29.152,1,north
820,9/25/21 1:45,29.053,1,north
821,9/25/21 2:00,29.053,1,north
822,9/25/21 2:15,28.953,1,north
823,9/25/21 2:30,28.853,1,north
824,9/25/21 2:45,28.853,1,north
825,9/25/21 3:00,28.853,1,north
826,9/25/21 3:15,28.853,1,north
827,9/25/21 3:30,28.953,1,north
828,9/25/21 3:45,28.754,1,north
829,9/25/21 4:00,28.655,1,north
830,9/25/21 4:15,28.655,1,north
831,9/25/21 4:30,28.754,1,north
832,9/25/21 4:45,28.754,1,north
833,9/25/21 5:00,28.754,1,north
834,9/25/21 5:15,28.754,1,north
835,9/25/21 5:30,28.754,1,north
836,9/25/21 5:45,28.655,1,north
837,9/25/21 6:00,28.754,1,north
838,9/25/21 6:15,28.853,1,north
839,9/25/21 6:30,28.853,1,north
840,9/25/21 6:45,28.754,1,north
841,9/25/21 7:00,28.754,1,north
842,9/25/21 7:15,28.853,1,north
843,9/25/21 7:30,28.853,1,north
844,9/25/21 7:45,28.953,1,north
845,9/25/21 8:00,29.053,1,north
846,9/25/21 8:15,29.053,1,north
847,9/25/21 8:30,28.853,1,north
848,9/25/21 8:45,28.754,1,north
849,9/25/21 9:00,24.062,1,north
850,9/25/21 9:15,23.966,1,north
851,9/25/21 9:30,22.525,1,north
852,9/25/21 9:45,27.272,1,north
853,9/25/21 10:00,25.513,1,north
854,9/25/21 10:15,22.142,1,north
855,9/25/21 10:30,18.901,1,north
856,9/25/21 10:45,22.142,1,north
857,9/25/21 11:00,22.333,1,north
858,9/25/21 11:15,21.569,1,north
859,9/25/21 11:30,19.853,1,north
860,9/25/21 11:45,19.853,1,north
861,9/25/21 12:00,20.043,1,north
862,9/25/21 12:15,20.71,1,north
863,9/25/21 12:30,20.71,1,north
864,9/25/21 12:45,21.282,1,north
865,9/25/21 13:00,20.901,1,north
866,9/25/21 13:15,21.378,1,north
867,9/25/21 13:30,20.901,1,north
868,9/25/21 13:45,20.71,1,north
869,9/25/21 14:00,20.519,1,north
870,9/25/21 14:15,20.424,1,north
871,9/25/21 14:30,20.424,1,north
872,9/25/21 14:45,20.138,1,north
873,9/25/21 15:00,19.948,1,north
874,9/25/21 15:15,20.329,1,north
875,9/25/21 15:30,20.519,1,north
876,9/25/21 15:45,20.519,1,north
877,9/25/21 16:00,20.71,1,north
878,9/25/21 16:15,20.043,1,north
879,9/25/21 16:30,19.758,1,north
880,9/25/21 16:45,20.043,1,north
881,9/25/21 17:00,21.569,1,north
882,9/25/21 17:15,22.908,1,north
883,9/25/21 17:30,23.869,1,north
884,9/25/21 17:45,24.448,1,north
885,9/25/21 18:00,23.677,1,north
886,9/25/21 18:15,28.853,1,north
887,9/25/21 18:30,24.931,1,north
888,9/25/21 18:45,27.862,1,north
889,9/25/21 19:00,29.152,1,north
890,9/25/21 19:15,29.053,1,north
891,9/25/21 19:30,28.555,1,north
892,9/25/21 19:45,28.159,1,north
893,9/25/21 20:00,27.862,1,north
894,9/25/21 20:15,27.567,1,north
895,9/25/21 20:30,27.468,1,north
896,9/25/21 20:45,27.37,1,north
897,9/25/21 21:00,27.272,1,north
898,9/25/21 21:15,28.258,1,north
899,9/25/21 21:30,27.764,1,north
900,9/25/21 21:45,27.272,1,north
901,9/25/21 22:00,27.961,1,north
902,9/25/21 22:15,28.853,1,north
903,9/25/21 22:30,28.655,1,north
904,9/25/21 22:45,28.555,1,north
905,9/25/21 23:00,28.655,1,north
906,9/25/21 23:15,28.853,1,north
907,9/25/21 23:30,29.252,1,north
908,9/25/21 23:45,29.352,1,north
909,9/26/21 0:00,29.352,1,north
910,9/26/21 0:15,29.352,1,north
911,9/26/21 0:30,29.352,1,north
912,9/26/21 0:45,29.352,1,north
913,9/26/21 1:00,29.252,1,north
914,9/26/21 1:15,29.252,1,north
915,9/26/21 1:30,29.053,1,north
916,9/26/21 1:45,28.953,1,north
917,9/26/21 2:00,29.053,1,north
918,9/26/21 2:15,28.953,1,north
919,9/26/21 2:30,28.853,1,north
920,9/26/21 2:45,28.953,1,north
921,9/26/21 3:00,28.953,1,north
922,9/26/21 3:15,28.853,1,north
923,9/26/21 3:30,28.853,1,north
924,9/26/21 3:45,28.853,1,north
925,9/26/21 4:00,28.853,1,north
926,9/26/21 4:15,28.754,1,north
927,9/26/21 4:30,28.754,1,north
928,9/26/21 4:45,28.754,1,north
929,9/26/21 5:00,28.655,1,north
930,9/26/21 5:15,28.754,1,north
931,9/26/21 5:30,28.754,1,north
932,9/26/21 5:45,28.754,1,north
933,9/26/21 6:00,28.655,1,north
934,9/26/21 6:15,28.754,1,north
935,9/26/21 6:30,28.754,1,north
936,9/26/21 6:45,28.853,1,north
937,9/26/21 7:00,28.754,1,north
938,9/26/21 7:15,28.754,1,north
939,9/26/21 7:30,28.754,1,north
940,9/26/21 7:45,28.754,1,north
941,9/26/21 8:00,28.953,1,north
942,9/26/21 8:15,29.152,1,north
943,9/26/21 8:30,28.853,1,north
944,9/26/21 8:45,28.754,1,north
945,9/26/21 9:00,22.429,1,north
946,9/26/21 9:15,20.424,1,north
947,9/26/21 9:30,25.222,1,north
948,9/26/21 9:45,26.097,1,north
949,9/26/21 10:00,25.513,1,north
950,9/26/21 10:15,22.812,1,north
951,9/26/21 10:30,20.71,1,north
952,9/26/21 10:45,23.869,1,north
953,9/26/21 11:00,23.292,1,north
954,9/26/21 11:15,22.238,1,north
955,9/26/21 11:30,21.187,1,north
956,9/26/21 11:45,21.091,1,north
957,9/26/21 12:00,21.569,1,north
958,9/26/21 12:15,22.238,1,north
959,9/26/21 12:30,21.951,1,north
960,9/26/21 12:45,21.951,1,north
961,9/26/21 13:00,21.664,1,north
962,9/26/21 13:15,22.046,1,north
963,9/26/21 13:30,21.569,1,north
964,9/26/21 13:45,21.569,1,north
965,9/26/21 14:00,20.996,1,north
966,9/26/21 14:15,20.71,1,north
967,9/26/21 14:30,20.519,1,north
968,9/26/21 14:45,20.138,1,north
969,9/26/21 15:00,20.138,1,north
970,9/26/21 15:15,20.138,1,north
971,9/26/21 15:30,20.329,1,north
972,9/26/21 15:45,20.234,1,north
973,9/26/21 16:00,20.996,1,north
974,9/26/21 16:15,21.282,1,north
975,9/26/21 16:30,20.615,1,north
976,9/26/21 16:45,20.71,1,north
977,9/26/21 17:00,21.569,1,north
978,9/26/21 17:15,23.196,1,north
979,9/26/21 17:30,24.641,1,north
980,9/26/21 17:45,24.738,1,north
981,9/26/21 18:00,22.717,1,north
982,9/26/21 18:15,21.855,1,north
983,9/26/21 18:30,26,1,north
984,9/26/21 18:45,26.781,1,north
985,9/26/21 19:00,28.655,1,north
986,9/26/21 19:15,29.053,1,north
987,9/26/21 19:30,28.754,1,north
988,9/26/21 19:45,28.258,1,north
989,9/26/21 20:00,27.961,1,north
990,9/26/21 20:15,27.665,1,north
991,9/26/21 20:30,27.468,1,north
992,9/26/21 20:45,27.272,1,north
993,9/26/21 21:00,27.173,1,north
994,9/26/21 21:15,28.159,1,north
995,9/26/21 21:30,27.567,1,north
996,9/26/21 21:45,27.075,1,north
997,9/26/21 22:00,27.862,1,north
998,9/26/21 22:15,27.37,1,north
999,9/26/21 22:30,26.977,1,north
1000,9/26/21 22:45,28.06,1,north
1001,9/26/21 23:00,27.37,1,north
1002,9/26/21 23:15,27.567,1,north
1003,9/26/21 23:30,28.655,1,north
1004,9/26/21 23:45,28.655,1,north
1005,9/27/21 0:00,28.853,1,north
1006,9/27/21 0:15,29.252,1,north
1007,9/27/21 0:30,29.252,1,north
1008,9/27/21 0:45,29.352,1,north
1009,9/27/21 1:00,29.252,1,north
1010,9/27/21 1:15,29.252,1,north
1011,9/27/21 1:30,29.152,1,north
1012,9/27/21 1:45,29.152,1,north
1013,9/27/21 2:00,29.053,1,north
1014,9/27/21 2:15,29.152,1,north
1015,9/27/21 2:30,29.053,1,north
1016,9/27/21 2:45,29.152,1,north
1017,9/27/21 3:00,29.053,1,north
1018,9/27/21 3:15,28.953,1,north
1019,9/27/21 3:30,28.853,1,north
1020,9/27/21 3:45,28.953,1,north
1021,9/27/21 4:00,29.152,1,north
1022,9/27/21 4:15,29.252,1,north
1023,9/27/21 4:30,29.152,1,north
1024,9/27/21 4:45,29.252,1,north
1025,9/27/21 5:00,29.053,1,north
1026,9/27/21 5:15,29.152,1,north
1027,9/27/21 5:30,29.152,1,north
1028,9/27/21 5:45,29.252,1,north
1029,9/27/21 6:00,29.152,1,north
1030,9/27/21 6:15,29.053,1,north
1031,9/27/21 6:30,29.053,1,north
1032,9/27/21 6:45,29.053,1,north
1033,9/27/21 7:00,28.953,1,north
1034,9/27/21 7:15,29.053,1,north
1035,9/27/21 7:30,29.053,1,north
1036,9/27/21 7:45,29.152,1,north
1037,9/27/21 8:00,29.252,1,north
1038,9/27/21 8:15,29.152,1,north
1039,9/27/21 8:30,29.452,1,north
1040,9/27/21 8:45,29.652,1,north
1041,9/27/21 9:00,29.853,1,north
1042,9/27/21 9:15,29.953,1,north
1043,9/27/21 9:30,29.953,1,north
1044,9/27/21 9:45,30.356,1,north
1045,9/27/21 10:00,27.862,1,north
1046,9/27/21 10:15,29.352,1,north
1047,9/27/21 10:30,27.075,1,north
1048,9/27/21 10:45,29.652,1,north
1049,9/27/21 11:00,29.953,1,north
1050,9/27/21 11:15,29.752,1,north
1051,9/27/21 11:30,29.953,1,north
1052,9/27/21 11:45,30.76,1,north
1053,9/27/21 12:00,28.754,1,north
1054,9/27/21 12:15,28.853,1,north
1055,9/27/21 12:30,25.902,1,north
1056,9/27/21 12:45,28.159,1,north
1057,9/27/21 13:00,28.853,1,north
1058,9/27/21 13:15,27.468,1,north
1059,9/27/21 13:30,26.879,1,north
1060,9/27/21 13:45,30.054,1,north
1061,9/27/21 14:00,25.805,1,north
1062,9/27/21 14:15,24.062,1,north
1063,9/27/21 14:30,24.448,1,north
1064,9/27/21 14:45,24.062,1,north
1065,9/27/21 15:00,23.677,1,north
1066,9/27/21 15:15,23.196,1,north
1067,9/27/21 15:30,23.484,1,north
1068,9/27/21 15:45,23.1,1,north
1069,9/27/21 16:00,23.484,1,north
1070,9/27/21 16:15,23.581,1,north
1071,9/27/21 16:30,23.196,1,north
1072,9/27/21 16:45,23.292,1,north
1073,9/27/21 17:00,23.196,1,north
1074,9/27/21 17:15,22.908,1,north
1075,9/27/21 17:30,22.908,1,north
1076,9/27/21 17:45,23.1,1,north
1077,9/27/21 18:00,23.292,1,north
1078,9/27/21 18:15,24.545,1,north
1079,9/27/21 18:30,26.585,1,north
1080,9/27/21 18:45,28.754,1,north
1081,9/27/21 19:00,29.452,1,north
1082,9/27/21 19:15,29.152,1,north
1083,9/27/21 19:30,28.555,1,north
1084,9/27/21 19:45,28.06,1,north
1085,9/27/21 20:00,27.764,1,north
1086,9/27/21 20:15,27.567,1,north
1087,9/27/21 20:30,27.468,1,north
1088,9/27/21 20:45,27.764,1,north
1089,9/27/21 21:00,27.764,1,north
1090,9/27/21 21:15,26.879,1,north
1091,9/27/21 21:30,28.357,1,north
1092,9/27/21 21:45,28.258,1,north
1093,9/27/21 22:00,29.053,1,north
1094,9/27/21 22:15,29.152,1,north
1095,9/27/21 22:30,29.152,1,north
1096,9/27/21 22:45,29.053,1,north
1097,9/27/21 23:00,28.853,1,north
1098,9/27/21 23:15,28.853,1,north
1099,9/27/21 23:30,28.853,1,north
1100,9/27/21 23:45,28.953,1,north
1101,9/28/21 0:00,28.853,1,north
1102,9/28/21 0:15,28.853,1,north
1103,9/28/21 0:30,28.853,1,north
1104,9/28/21 0:45,28.853,1,north
1105,9/28/21 1:00,28.953,1,north
1106,9/28/21 1:15,28.953,1,north
1107,9/28/21 1:30,28.953,1,north
1108,9/28/21 1:45,28.953,1,north
1109,9/28/21 2:00,28.853,1,north
1110,9/28/21 2:15,28.853,1,north
1111,9/28/21 2:30,28.754,1,north
1112,9/28/21 2:45,28.853,1,north
1113,9/28/21 3:00,28.754,1,north
1114,9/28/21 3:15,28.853,1,north
1115,9/28/21 3:30,28.953,1,north
1116,9/28/21 3:45,28.953,1,north
1117,9/28/21 4:00,28.953,1,north
1118,9/28/21 4:15,28.953,1,north
1119,9/28/21 4:30,28.853,1,north
1120,9/28/21 4:45,28.853,1,north
1121,9/28/21 5:00,28.853,1,north
1122,9/28/21 5:15,28.853,1,north
1123,9/28/21 5:30,28.853,1,north
1124,9/28/21 5:45,28.754,1,north
1125,9/28/21 6:00,28.754,1,north
1126,9/28/21 6:15,28.655,1,north
1127,9/28/21 6:30,28.655,1,north
1128,9/28/21 6:45,28.655,1,north
1129,9/28/21 7:00,28.555,1,north
1130,9/28/21 7:15,28.754,1,north
1131,9/28/21 7:30,28.953,1,north
1132,9/28/21 7:45,29.053,1,north
1133,9/28/21 8:00,29.152,1,north
1134,9/28/21 8:15,29.053,1,north
1135,9/28/21 8:30,28.953,1,north
1136,9/28/21 8:45,28.754,1,north
1137,9/28/21 9:00,28.853,1,north
1138,9/28/21 9:15,24.351,1,north
1139,9/28/21 9:30,27.075,1,north
1140,9/28/21 9:45,28.853,1,north
1141,9/28/21 10:00,27.665,1,north
1142,9/28/21 10:15,27.665,1,north
1143,9/28/21 10:30,23.292,1,north
1144,9/28/21 10:45,24.931,1,north
1145,9/28/21 11:00,24.835,1,north
1146,9/28/21 11:15,23.869,1,north
1147,9/28/21 11:30,21.855,1,north
1148,9/28/21 11:45,22.333,1,north
1149,9/28/21 12:00,22.142,1,north
1150,9/28/21 12:15,22.238,1,north
1151,9/28/21 12:30,22.333,1,north
1152,9/28/21 12:45,22.717,1,north
1153,9/28/21 13:00,22.908,1,north
1154,9/28/21 13:15,22.908,1,north
1155,9/28/21 13:30,23.869,1,north
1156,9/28/21 13:45,23.004,1,north
1157,9/28/21 14:00,22.812,1,north
1158,9/28/21 14:15,22.429,1,north
1159,9/28/21 14:30,22.429,1,north
1160,9/28/21 14:45,22.812,1,north
1161,9/28/21 15:00,22.812,1,north
1162,9/28/21 15:15,22.717,1,north
1163,9/28/21 15:30,23.196,1,north
1164,9/28/21 15:45,23.004,1,north
1165,9/28/21 16:00,23.004,1,north
1166,9/28/21 16:15,22.812,1,north
1167,9/28/21 16:30,22.621,1,north
1168,9/28/21 16:45,22.717,1,north
1169,9/28/21 17:00,22.717,1,north
1170,9/28/21 17:15,22.429,1,north
1171,9/28/21 17:30,22.333,1,north
1172,9/28/21 17:45,23.484,1,north
1173,9/28/21 18:00,23.1,1,north
1174,9/28/21 18:15,28.06,1,north
1175,9/28/21 18:30,25.416,1,north
1176,9/28/21 18:45,27.468,1,north
1177,9/28/21 19:00,28.555,1,north
1178,9/28/21 19:15,28.555,1,north
1179,9/28/21 19:30,28.159,1,north
1180,9/28/21 19:45,27.764,1,north
1181,9/28/21 20:00,27.37,1,north
1182,9/28/21 20:15,27.075,1,north
1183,9/28/21 20:30,27.468,1,north
1184,9/28/21 20:45,27.37,1,north
1185,9/28/21 21:00,26.879,1,north
1186,9/28/21 21:15,27.37,1,north
1187,9/28/21 21:30,27.075,1,north
1188,9/28/21 21:45,27.764,1,north
1189,9/28/21 22:00,28.555,1,north
1190,9/28/21 22:15,28.357,1,north
1191,9/28/21 22:30,28.853,1,north
1192,9/28/21 22:45,29.053,1,north
1193,9/28/21 23:00,29.152,1,north
1194,9/28/21 23:15,29.053,1,north
1195,9/28/21 23:30,29.053,1,north
1196,9/28/21 23:45,29.152,1,north
1197,9/29/21 0:00,29.352,1,north
1198,9/29/21 0:15,29.252,1,north
1199,9/29/21 0:30,29.152,1,north
1200,9/29/21 0:45,28.953,1,north
1201,9/29/21 1:00,28.853,1,north
1202,9/29/21 1:15,28.953,1,north
1203,9/29/21 1:30,28.953,1,north
1204,9/29/21 1:45,28.953,1,north
1205,9/29/21 2:00,28.853,1,north
1206,9/29/21 2:15,28.853,1,north
1207,9/29/21 2:30,28.853,1,north
1208,9/29/21 2:45,28.853,1,north
1209,9/29/21 3:00,28.754,1,north
1210,9/29/21 3:15,28.655,1,north
1211,9/29/21 3:30,28.754,1,north
1212,9/29/21 3:45,28.953,1,north
1213,9/29/21 4:00,28.953,1,north
1214,9/29/21 4:15,28.953,1,north
1215,9/29/21 4:30,28.754,1,north
1216,9/29/21 4:45,28.655,1,north
1217,9/29/21 5:00,28.754,1,north
1218,9/29/21 5:15,28.754,1,north
1219,9/29/21 5:30,28.754,1,north
1220,9/29/21 5:45,28.853,1,north
1221,9/29/21 6:00,28.754,1,north
1222,9/29/21 6:15,28.754,1,north
1223,9/29/21 6:30,28.754,1,north
1224,9/29/21 6:45,28.754,1,north
1225,9/29/21 7:00,28.754,1,north
1226,9/29/21 7:15,28.953,1,north
1227,9/29/21 7:30,28.953,1,north
1228,9/29/21 7:45,28.953,1,north
1229,9/29/21 8:00,29.053,1,north
1230,9/29/21 8:15,29.152,1,north
1231,9/29/21 8:30,28.853,1,north
1232,9/29/21 8:45,28.555,1,north
1233,9/29/21 9:00,22.046,1,north
1234,9/29/21 9:15,24.255,1,north
1235,9/29/21 9:30,23.004,1,north
1236,9/29/21 9:45,27.075,1,north
1237,9/29/21 10:00,24.738,1,north
1238,9/29/21 10:15,23.869,1,north
1239,9/29/21 10:30,22.429,1,north
1240,9/29/21 10:45,23.773,1,north
1241,9/29/21 11:00,22.429,1,north
1242,9/29/21 11:15,23.966,1,north
1243,9/29/21 11:30,21.855,1,north
1244,9/29/21 11:45,21.951,1,north
1245,9/29/21 12:00,22.812,1,north
1246,9/29/21 12:15,23.1,1,north
1247,9/29/21 12:30,23.388,1,north
1248,9/29/21 12:45,23.773,1,north
1249,9/29/21 13:00,23.966,1,north
1250,9/29/21 13:15,24.158,1,north
1251,9/29/21 13:30,23.869,1,north
1252,9/29/21 13:45,23.966,1,north
1253,9/29/21 14:00,23.677,1,north
1254,9/29/21 14:15,23.004,1,north
1255,9/29/21 14:30,23.388,1,north
1256,9/29/21 14:45,22.908,1,north
1257,9/29/21 15:00,22.238,1,north
1258,9/29/21 15:15,22.046,1,north
1259,9/29/21 15:30,22.333,1,north
1260,9/29/21 15:45,22.621,1,north
1261,9/29/21 16:00,22.908,1,north
1262,9/29/21 16:15,22.621,1,north
1263,9/29/21 16:30,22.525,1,north
1264,9/29/21 16:45,22.429,1,north
1265,9/29/21 17:00,22.238,1,north
1266,9/29/21 17:15,22.046,1,north
1267,9/29/21 17:30,21.76,1,north
1268,9/29/21 17:45,21.855,1,north
1269,9/29/21 18:00,22.142,1,north
1270,9/29/21 18:15,22.621,1,north
1271,9/29/21 18:30,25.61,1,north
1272,9/29/21 18:45,28.357,1,north
1273,9/29/21 19:00,29.152,1,north
1274,9/29/21 19:15,29.152,1,north
1275,9/29/21 19:30,28.655,1,north
1276,9/29/21 19:45,28.159,1,north
1277,9/29/21 20:00,27.764,1,north
1278,9/29/21 20:15,27.567,1,north
1279,9/29/21 20:30,27.272,1,north
1280,9/29/21 20:45,27.075,1,north
1281,9/29/21 21:00,27.862,1,north
1282,9/29/21 21:15,27.37,1,north
1283,9/29/21 21:30,26.977,1,north
1284,9/29/21 21:45,28.06,1,north
1285,9/29/21 22:00,27.37,1,north
1286,9/29/21 22:15,26.879,1,north
1287,9/29/21 22:30,28.853,1,north
1288,9/29/21 22:45,28.754,1,north
1289,9/29/21 23:00,28.953,1,north
1290,9/29/21 23:15,29.053,1,north
1291,9/29/21 23:30,29.053,1,north
1292,9/29/21 23:45,28.754,1,north
1293,9/30/21 0:00,28.953,1,north
1294,9/30/21 0:15,29.152,1,north
1295,9/30/21 0:30,29.152,1,north
1296,9/30/21 0:45,29.152,1,north
1297,9/30/21 1:00,29.152,1,north
1298,9/30/21 1:15,29.053,1,north
1299,9/30/21 1:30,28.953,1,north
1300,9/30/21 1:45,29.053,1,north
1301,9/30/21 2:00,28.953,1,north
1302,9/30/21 2:15,28.953,1,north
1303,9/30/21 2:30,29.053,1,north
1304,9/30/21 2:45,28.953,1,north
1305,9/30/21 3:00,28.853,1,north
1306,9/30/21 3:15,28.853,1,north
1307,9/30/21 3:30,28.853,1,north
1308,9/30/21 3:45,28.953,1,north
1309,9/30/21 4:00,28.853,1,north
1310,9/30/21 4:15,28.953,1,north
1311,9/30/21 4:30,28.953,1,north
1312,9/30/21 4:45,28.953,1,north
1313,9/30/21 5:00,28.953,1,north
1314,9/30/21 5:15,28.953,1,north
1315,9/30/21 5:30,29.053,1,north
1316,9/30/21 5:45,29.053,1,north
1317,9/30/21 6:00,29.053,1,north
1318,9/30/21 6:15,28.953,1,north
1319,9/30/21 6:30,28.953,1,north
1320,9/30/21 6:45,28.953,1,north
1321,9/30/21 7:00,28.754,1,north
1322,9/30/21 7:15,28.754,1,north
1323,9/30/21 7:30,28.754,1,north
1324,9/30/21 7:45,28.754,1,north
1325,9/30/21 8:00,28.754,1,north
1326,9/30/21 8:15,28.953,1,north
1327,9/30/21 8:30,29.152,1,north
1328,9/30/21 8:45,28.456,1,north
1329,9/30/21 9:00,25.805,1,north
1330,9/30/21 9:15,21.378,1,north
1331,9/30/21 9:30,25.416,1,north
1332,9/30/21 9:45,27.567,1,north
1333,9/30/21 10:00,28.456,1,north
1334,9/30/21 10:15,25.708,1,north
1335,9/30/21 10:30,22.429,1,north
1336,9/30/21 10:45,23.869,1,north
1337,9/30/21 11:00,25.028,1,north
1338,9/30/21 11:15,23.484,1,north
1339,9/30/21 11:30,22.333,1,north
1340,9/30/21 11:45,22.908,1,north
1341,9/30/21 12:00,27.37,1,north
1342,9/30/21 12:15,30.054,1,north
1343,9/30/21 12:30,30.255,1,north
1344,9/30/21 12:45,29.953,1,north
1345,9/30/21 13:00,29.652,1,north
1346,9/30/21 13:15,29.752,1,north
1347,9/30/21 13:30,29.552,1,north
1348,9/30/21 13:45,29.452,1,north
1349,9/30/21 14:00,29.652,1,north
1350,9/30/21 14:15,30.255,1,north
1351,9/30/21 14:30,29.853,1,north
1352,9/30/21 14:45,29.152,1,north
1353,9/30/21 15:00,28.555,1,north
1354,9/30/21 15:15,27.862,1,north
1355,9/30/21 15:30,27.468,1,north
1356,9/30/21 15:45,28.655,1,north
1357,9/30/21 16:00,30.054,1,north
1358,9/30/21 16:15,31.268,1,north
1359,9/30/21 16:30,24.545,1,north
1360,9/30/21 16:45,28.953,1,north
1361,9/30/21 17:00,24.255,1,north
1362,9/30/21 17:15,23.004,1,north
1363,9/30/21 17:30,23.388,1,north
1364,9/30/21 17:45,25.708,1,north
1365,9/30/21 18:00,28.555,1,north
1366,9/30/21 18:15,29.352,1,north
1367,9/30/21 18:30,28.456,1,north
1368,9/30/21 18:45,27.764,1,north
1369,9/30/21 19:00,27.173,1,north
1370,9/30/21 19:15,28.754,1,north
1371,9/30/21 19:30,28.754,1,north
1372,9/30/21 19:45,28.655,1,north
1373,9/30/21 20:00,28.655,1,north
1374,9/30/21 20:15,28.953,1,north
1375,9/30/21 20:30,29.053,1,north
1376,9/30/21 20:45,28.953,1,north
1377,9/30/21 21:00,28.853,1,north
1378,9/30/21 21:15,28.655,1,north
